id,plec,miasto_kat,wojewodztwo,domena_kat,wiek,IPA,IPB,wynik,typ_adresu,wybory,poczta,data,
"5860901","m","miasto_woj154","woj25","domena_kat24","60","ipA1","ipB1455","nie","mieszkanie","wybory53","r017","2014-11-14",
"8114619","k","miasto_woj154","woj1","domena_kat9","58","ipA52","ipB2384","nie","mieszkanie","wybory32","r002","2014-11-15",
"8006606","m","miasto_woj154","woj15","domena_kat21","67","ipA13","ipB2548","nie","mieszkanie","wybory355","c007","2014-11-15",
"2840340","k","miasto_woj4","woj16","domena_kat15","66","ipA19","ipB1928","nie","mieszkanie","wybory38","c008","2014-11-13",
"8078903","m","miasto_woj154","woj28","domena_kat9","40","ipA11","ipB2827","nie","mieszkanie","wybory407","r083","2014-11-15",
"8087943","k","miasto_woj24","woj18","domena_kat24","52","ipA11","ipB3494","nie","mieszkanie","wybory362","c017","2014-11-15",
"6286647","k","miasto_woj154","woj20","domena_kat9","67","ipA17","ipB2269","nie","mieszkanie","wybory169","r052","2014-11-14",
"8102855","k","miasto_woj154","woj3","domena_kat10","58","ipA11","ipB1964","nie","mieszkanie","wybory359","c014","2014-11-15",
"8072397","m","miasto_woj226","woj27","domena_kat9","58","ipA5","ipB428","nie","wiezowiec","wybory81","c014","2014-11-15",
"3951450","m","miasto_woj154","woj10","domena_kat9","21","ipA22","ipB1683","nie","mieszkanie","wybory138","c020","2014-11-11",
"1752417","m","miasto_woj154","woj12","domena_kat9","31","ipA4","ipB4","nie","skrzynka","wybory402","b006","2014-11-12",
"6174946","k","miasto_woj154","woj46","domena_kat1","53","ipA14","ipB1266","nie","mieszkanie","wybory203","c006","2014-11-14",
"2500652","k","miasto_woj154","woj1","domena_kat24","65","ipA83","ipB2429","nie","mieszkanie","wybory59","c022","2014-11-13",
"8111370","k","miasto_woj154","woj4","domena_kat10","74","ipA5","ipB1938","nie","mieszkanie","wybory11","r002","2014-11-15",
"1418117",,"miasto_woj154","woj10","domena_kat24","39","ipA17","ipB2043","nie","wiezowiec","wybory238","r053","2014-11-12",
"2996387","k","miasto_woj154","woj37","domena_kat24","70","ipA11","ipB1035","nie","mieszkanie","wybory137","r005","2014-11-13",
"6302313","k","miasto_woj154","woj12","domena_kat9","62","ipA8","ipB2549","nie","wiezowiec","wybory255","c031","2014-11-14",
"5607572","k","miasto_woj154","woj38","domena_kat24","58","ipA30","ipB1120","nie","mieszkanie","wybory374","r001","2014-11-14",
"2201167","m","miasto_woj154","woj12","domena_kat9","82","ipA19","ipB1193","nie","wiezowiec","wybory284","c020","2014-11-13",
"8100121","k","miasto_woj154","woj28","domena_kat10",,"ipA3","ipB2338","nie","mieszkanie","wybory220","c010","2014-11-15",
"2242185","m","miasto_woj80","woj12","domena_kat24","28","ipA3","ipB139","nie","mieszkanie","wybory132","c058","2014-11-13",
"4854660","k","miasto_woj52","woj20","domena_kat17","61","ipA10","ipB869","nie","mieszkanie","wybory314","c020","2014-11-11",
"8003286","m","miasto_woj167","woj6","domena_kat24","42","ipA19","ipB1170","nie","mieszkanie","wybory75","r005","2014-11-15",
"6213602","k","miasto_woj161","woj4","domena_kat24","51","ipA25","ipB322","nie","wiezowiec","wybory327","c059","2014-11-14",
"5793641","m","miasto_woj154","woj4","domena_kat24","58","ipA23","ipB1163","nie","mieszkanie","wybory317","r002","2014-11-14",
"4963528","k","miasto_woj154","woj12","domena_kat24","54","ipA26","ipB344","nie","wiezowiec","wybory274","c017","2014-11-14",
"8112917","k","miasto_woj154","woj27","domena_kat24","89","ipA11","ipB235","nie","skrzynka","wybory417","b022","2014-11-15",
"5978372","k","miasto_woj218","woj48","domena_kat24","49","ipA4","ipB6789","nie","mieszkanie","wybory269","c039","2014-11-14",
"8105430","k","miasto_woj154","woj3","domena_kat1","74","ipA6","ipB250","nie","mieszkanie","wybory277","r001","2014-11-15",
"1670291","k","miasto_woj80","woj12","domena_kat1","45","ipA3","ipB1763","nie","mieszkanie","wybory132","c024","2014-11-12",
"7896107","m","miasto_woj54","woj3","domena_kat10",,"ipA24","ipB60","nie","skrzynka","wybory167","b002","2014-11-15",
"5833118","m","miasto_woj90","woj2","domena_kat5","80","ipA17","ipB1187","nie","mieszkanie","wybory162","r009","2014-11-14",
"8096612","m","miasto_woj154","woj19","domena_kat1","63","ipA14","ipB1112","nie","mieszkanie","wybory396","r006","2014-11-15",
"1984287","m","miasto_woj154","woj42","domena_kat17","71","ipA5","ipB2446","nie","mieszkanie","wybory241","r777","2014-11-13",
"1744002","k","miasto_woj154","woj42","domena_kat9","65","ipA24","ipB60","nie","mieszkanie","wybory127","c016","2014-11-12",
"8095048","m","miasto_woj66","woj16","domena_kat1","60","ipA7","ipB640","nie","mieszkanie","wybory194","r059","2014-11-15",
"3037753","m","miasto_woj154","woj19","domena_kat17","71","ipA14","ipB2403","nie","mieszkanie","wybory281","c007","2014-11-13",
"6917451",,"miasto_woj154","woj14","domena_kat10","57","ipA18","ipB649","nie","mieszkanie","wybory55","r011","2014-11-15",
"8113188","k","miasto_woj154","woj42","domena_kat10","78","ipA13","ipB2496","nie","mieszkanie","wybory241","c052","2014-11-15",
"8069350","m","miasto_woj154","woj11","domena_kat24","43","ipA10","ipB2598","nie","wiezowiec","wybory226","r002","2014-11-15",
"8080765","k","miasto_woj154","woj24","domena_kat24","44","ipA16","ipB2841","nie","mieszkanie","wybory43","r008","2014-11-15",
"8061473","k","miasto_woj154","woj18","domena_kat24","55","ipA4","ipB279","nie","wiezowiec","wybory395","r003","2014-11-15",
"2228159","m","miasto_woj87","woj3","domena_kat9","58","ipA17","ipB1332","nie","mieszkanie","wybory3","c014","2014-11-13",
"8092171","m","miasto_woj25","woj18","domena_kat24","64","ipA18","ipB5727","nie","wiezowiec","wybory178","c008","2014-11-15",
"2696752","k","miasto_woj154","woj50","domena_kat17","80","ipA47","ipB3849","nie","mieszkanie","wybory308","c055","2014-11-13",
"1765605","m","miasto_woj183","woj42","domena_kat9","18","ipA13","ipB369","nie","mieszkanie","wybory161","r012","2014-11-12",
"73128","k","miasto_woj154","woj1","domena_kat9","70","ipA13","ipB1898","nie","mieszkanie","wybory59","c023","2014-11-12",
"4278303","m","miasto_woj154","woj30","domena_kat5","55","ipA13","ipB3400","nie","mieszkanie","wybory414","c002","2014-11-11",
"4516301",,"miasto_woj154","woj2","domena_kat10","65","ipA12","ipB918","nie","mieszkanie","wybory144","r003","2014-11-11",
"8090399","m","miasto_woj154","woj15","domena_kat17","69","ipA7","ipB2192","nie","mieszkanie","wybory301","r211","2014-11-15",
"8057160","k","miasto_woj154","woj3","domena_kat17","71","ipA18","ipB1794","nie","mieszkanie","wybory383","r303","2014-11-15",
"1982735","m","miasto_woj154","woj20","domena_kat24","46","ipA11","ipB1421","nie","mieszkanie","wybory296","r002","2014-11-13",
"7839745","k","miasto_woj154","woj18","domena_kat24","49","ipA22","ipB2108","nie","mieszkanie","wybory339","r004","2014-11-15",
"2579232","m","miasto_woj42","woj1","domena_kat2","56","ipA31","ipB2142","nie","mieszkanie","wybory364","c011","2014-11-13",
"1632280","m","miasto_woj217","woj22","domena_kat2","55","ipA32","ipB1246","nie","mieszkanie","wybory64","c016","2014-11-12",
"8075196","k","miasto_woj154","woj46","domena_kat24","50","ipA24","ipB103","nie","mieszkanie","wybory230","r009","2014-11-15",
"6174015","m","miasto_woj145","woj16","domena_kat24","59","ipA5","ipB1395","nie","mieszkanie","wybory88","c010","2014-11-14",
"3017538","k","miasto_woj154","woj22","domena_kat24","48","ipA3","ipB1760","nie","mieszkanie","wybory37","r001","2014-11-13",
"2553240","k","miasto_woj154","woj19","domena_kat9","65","ipA24","ipB103","nie","mieszkanie","wybory26","r004","2014-11-13",
"2489297","k","miasto_woj154","woj16","domena_kat17","81","ipA2","ipB2053","nie","mieszkanie","wybory328","r001","2014-11-13",
"2445246","k","miasto_woj13","woj12","domena_kat9","57","ipA1","ipB2204","nie","mieszkanie","wybory433","c005","2014-11-13",
"8089684","m","miasto_woj150","woj33","domena_kat9","62","ipA2","ipB994","nie","mieszkanie","wybory393","c024","2014-11-15",
"1697219","k","miasto_woj154","woj20","domena_kat9","47","ipA10","ipB54","nie","mieszkanie","wybory296","c018","2014-11-12",
"1367875","k","miasto_woj154","woj2","domena_kat9","64","ipA17","ipB1198","nie","wiezowiec","wybory345","r072","2014-11-12",
"6330656","k","miasto_woj154","woj29","domena_kat25","53","ipA43","ipB2545","nie","mieszkanie","wybory204","h003","2014-11-14",
"6672096","k","miasto_woj154","woj40","domena_kat17","71","ipA7","ipB1880","nie","mieszkanie","wybory110","c063","2014-11-15",
"5882075","k","miasto_woj15","woj34","domena_kat6","57","ipA25","ipB2570","nie","mieszkanie","wybory98","c012","2014-11-14",
"2973003","k","miasto_woj93","woj8","domena_kat1","41","ipA2","ipB2171","nie","mieszkanie","wybory24","c009","2014-11-13",
"8048666","k","miasto_woj154","woj8","domena_kat9","56","ipA20","ipB378","nie","mieszkanie","wybory196","c044","2014-11-15",
"4581290","k","miasto_woj154","woj39","domena_kat13","23","ipA9","ipB2843","nie","mieszkanie","wybory351","c041","2014-11-11",
"3109851","k","miasto_woj51","woj14","domena_kat24","70","ipA7","ipB4337","nie","mieszkanie","wybory197","c032","2014-11-13",
"2940143","m","miasto_woj126","woj11","domena_kat9","60","ipA5","ipB1397","nie","mieszkanie","wybory12","c042","2014-11-13",
"2910361","m","miasto_woj154","woj1","domena_kat17","69","ipA2","ipB52","nie","mieszkanie","wybory289","r001","2014-11-13",
"3078856","m","miasto_woj154","woj8","domena_kat2","79","ipA17","ipB2444","nie","mieszkanie","wybory8","r004","2014-11-13",
"3410079","k","miasto_woj154","woj4","domena_kat9","49","ipA17","ipB306","nie","mieszkanie","wybory123","c001","2014-11-11",
"2092686","k","miasto_woj154","woj38","domena_kat9","35","ipA19","ipB27","nie","wiezowiec","wybory105","c005","2014-11-13",
"8104688","k","miasto_woj131","woj48","domena_kat5","50","ipA24","ipB956","nie","mieszkanie","wybory297","c044","2014-11-15",
"6329552","m","miasto_woj169","woj4","domena_kat9","77","ipA12","ipB1509","nie","mieszkanie","wybory357","c017","2014-11-14",
"4767396","k","miasto_woj154","woj48","domena_kat24","39","ipA28","ipB5202","nie","skrzynka","wybory269","b001","2014-11-11",
"8051109","k","miasto_woj132","woj12","domena_kat24","61","ipA26","ipB1207","nie","mieszkanie","wybory284","r005","2014-11-15",
"3064749","m","miasto_woj154","woj20","domena_kat10","54","ipA11","ipB232","nie","mieszkanie","wybory371","r002","2014-11-13",
"6805726","k","miasto_woj154","woj18","domena_kat9","49","ipA22","ipB553","nie","mieszkanie","wybory268","c003","2014-11-15",
"3009249","m","miasto_woj154","woj8","domena_kat9","69","ipA16","ipB1734","nie","mieszkanie","wybory361","r007","2014-11-13",
"8070140","k","miasto_woj110","woj29","domena_kat6","53","ipA5","ipB66","nie","mieszkanie","wybory305","c001","2014-11-15",
"5662769","k","miasto_woj154","woj22","domena_kat9","52","ipA13","ipB916","nie","mieszkanie","wybory37","r001","2014-11-14",
"8066077","k","miasto_woj154","woj8","domena_kat15","42","ipA28","ipB3022","nie","mieszkanie","wybory124","c058","2014-11-15",
"8055130","m","miasto_woj92","woj46","domena_kat5","64","ipA2","ipB706","nie","mieszkanie","wybory203","c008","2014-11-15",
"5919414","k","miasto_woj154","woj43","domena_kat9","55","ipA26","ipB301","nie","mieszkanie","wybory186","c076","2014-11-14",
"7820078","m","miasto_woj80","woj12","domena_kat24","28","ipA3","ipB139","nie","mieszkanie","wybory132","c058","2014-11-15",
"8105534","k","miasto_woj211","woj30","domena_kat9","44","ipA1","ipB209","tak","mieszkanie","wybory117","c013","2014-11-15",
"2825961","k","miasto_woj87","woj3","domena_kat24","53","ipA35","ipB5113","nie","mieszkanie","wybory3","c014","2014-11-13",
"8095150","k","miasto_woj154","woj6","domena_kat9","75","ipA23","ipB4563","nie","mieszkanie","wybory122","r001","2014-11-15",
"8041940","k","miasto_woj154","woj1","domena_kat25","30","ipA13","ipB2073","nie","mieszkanie","wybory90","c001","2014-11-15",
"7533046","k","miasto_woj154","woj19","domena_kat9","44","ipA13","ipB2711","nie","mieszkanie","wybory281","c006","2014-11-15",
"4188304","k","miasto_woj154","woj15","domena_kat24","48","ipA79","ipB2241","nie","mieszkanie","wybory18","c001","2014-11-11",
"8099855","m","miasto_woj154","woj16","domena_kat1","29","ipA16","ipB184","nie","mieszkanie","wybory189","c011","2014-11-15",
"1262699",,"miasto_woj154","woj2","domena_kat24","67","ipA24","ipB203","nie","mieszkanie","wybory140","r008","2014-11-12",
"7510210","k","miasto_woj235","woj11","domena_kat12","64","ipA17","ipB1133","nie","mieszkanie","wybory226","c047","2014-11-15",
"6307510","k","miasto_woj154","woj39","domena_kat10","59","ipA23","ipB1441","nie","mieszkanie","wybory351","r009","2014-11-14",
"6054739","k","miasto_woj154","woj6","domena_kat24","53","ipA27","ipB3406","nie","mieszkanie","wybory75","r701","2014-11-14",
"5427373","m","miasto_woj230","woj16","domena_kat24","66","ipA25","ipB2151","nie","wiezowiec","wybory19","c030","2014-11-14",
"190221",,"miasto_woj199","woj29","domena_kat2","70","ipA29","ipB302","nie","mieszkanie","wybory204","c043","2014-11-12",
"4774595","k","miasto_woj154","woj15","domena_kat24","56","ipA2","ipB1618","nie","mieszkanie","wybory69","c005","2014-11-11",
"6893480",,"miasto_woj154","woj39","domena_kat9","70","ipA44","ipB4439","nie","mieszkanie","wybory146","r003","2014-11-15",
"7409346","k","miasto_woj154","woj15","domena_kat9","55","ipA8","ipB966","nie","mieszkanie","wybory429","c009","2014-11-15",
"5607468","m","miasto_woj154","woj40","domena_kat9","57","ipA13","ipB2496","nie","wiezowiec","wybory176","c027","2014-11-14",
"8115628","m","miasto_woj154","woj23","domena_kat24","58","ipA22","ipB990","nie","mieszkanie","wybory290","h063","2014-11-15",
"3084602","k","miasto_woj179","woj14","domena_kat24","63","ipA32","ipB811","nie","mieszkanie","wybory54","c032","2014-11-13",
"8051324","k","miasto_woj154","woj3","domena_kat10","58","ipA5","ipB385","nie","mieszkanie","wybory147","r301","2014-11-15",
"5965583","m","miasto_woj154","woj1","domena_kat9","44","ipA17","ipB912","nie","mieszkanie","wybory32","r003","2014-11-14",
"8095626","m","miasto_woj2","woj1","domena_kat24","68","ipA29","ipB3564","nie","mieszkanie","wybory22","c014","2014-11-15",
"7605236",,"miasto_woj154","woj28","domena_kat9","51","ipA2","ipB2188","nie","mieszkanie","wybory407","r508","2014-11-15",
"6817593","m","miasto_woj154","woj9","domena_kat9","36","ipA5","ipB859","nie","mieszkanie","wybory13","c006","2014-11-15",
"8075776","k","miasto_woj179","woj14","domena_kat24","32","ipA16","ipB353","nie","mieszkanie","wybory54","c014","2014-11-15",
"6697799","m","miasto_woj23","woj18","domena_kat9","56","ipA24","ipB240","nie","wiezowiec","wybory286","c003","2014-11-15",
"2964064","k","miasto_woj154","woj9","domena_kat24","56","ipA19","ipB2387","nie","mieszkanie","wybory247","c001","2014-11-13",
"8036732","m","miasto_woj154","woj20","domena_kat24","65","ipA25","ipB531","nie","mieszkanie","wybory279","r012","2014-11-15",
"8076404","k","miasto_woj154","woj20","domena_kat17","51","ipA1","ipB787","nie","mieszkanie","wybory236","c001","2014-11-15",
"5395207","m","miasto_woj154","woj28","domena_kat5","61","ipA26","ipB2092","nie","mieszkanie","wybory407","r005","2014-11-14",
"8075854","k","miasto_woj154","woj6","domena_kat9","75","ipA23","ipB4563","nie","mieszkanie","wybory122","r001","2014-11-15",
"770320",,"miasto_woj154","woj32","domena_kat13",,"ipA7","ipB1110","nie","mieszkanie","wybory210","r003","2014-11-12",
"8099124","m","miasto_woj154","woj12","domena_kat24","28","ipA26","ipB884","nie","mieszkanie","wybory274","c009","2014-11-15",
"3431864","m","miasto_woj80","woj12","domena_kat5","63","ipA26","ipB3268","nie","mieszkanie","wybory132","c041","2014-11-11",
"7991931","k","miasto_woj154","woj8","domena_kat9","21","ipA12","ipB3951","nie","wiezowiec","wybory8","c005","2014-11-15",
"1594169",,"miasto_woj154","woj18","domena_kat15",,"ipA63","ipB1102","nie","wiezowiec","wybory164","c001","2014-11-12",
"6870932","k","miasto_woj154","woj7","domena_kat5","46","ipA19","ipB1358","nie","mieszkanie","wybory7","c001","2014-11-15",
"8092869","k","miasto_woj154","woj48","domena_kat11","74","ipA24","ipB103","nie","mieszkanie","wybory299","r004","2014-11-15",
"1683558","k","miasto_woj154","woj24","domena_kat24","18","ipA16","ipB2841","nie","mieszkanie","wybory43","h015","2014-11-12",
"8089073","k","miasto_woj154","woj38","domena_kat24","56","ipA27","ipB2706","nie","mieszkanie","wybory391","r003","2014-11-15",
"8079801","k","miasto_woj222","woj16","domena_kat9","49","ipA25","ipB817","nie","mieszkanie","wybory175","c067","2014-11-15",
"8010189",,"miasto_woj154","woj22","domena_kat2","57","ipA16","ipB654","nie","mieszkanie","wybory71","c007","2014-11-15",
"8087408","k","miasto_woj154","woj42","domena_kat17","62","ipA22","ipB3420","nie","mieszkanie","wybory241","r008","2014-11-15",
"6053443","k","miasto_woj154","woj48","domena_kat24","57","ipA11","ipB2533","nie","mieszkanie","wybory401","r802","2014-11-14",
"8095863","m","miasto_woj154","woj8","domena_kat9","36","ipA22","ipB2669","nie","mieszkanie","wybory239","r016","2014-11-15",
"6272230","k","miasto_woj154","woj2","domena_kat9","59","ipA18","ipB688","nie","mieszkanie","wybory96","r006","2014-11-14",
"7121844",,"miasto_woj154","woj5","domena_kat9","69","ipA11","ipB1155","nie","wiezowiec","wybory133","r003","2014-11-15",
"3740400",,"miasto_woj154","woj16","domena_kat1","46","ipA36","ipB4982","nie","mieszkanie","wybory264","c014","2014-11-11",
"7294187","k","miasto_woj154","woj10","domena_kat24","54","ipA28","ipB1860","nie","wiezowiec","wybory10","c002","2014-11-15",
"8107926","m","miasto_woj161","woj4","domena_kat5","41","ipA24","ipB557","nie","mieszkanie","wybory172","c034","2014-11-15",
"8051725","m","miasto_woj154","woj18","domena_kat17","54","ipA22","ipB154","nie","mieszkanie","wybory339","c009","2014-11-15",
"4794609","k","miasto_woj114","woj13","domena_kat24","30","ipA2","ipB236","nie","wiezowiec","wybory193","c003","2014-11-11",
"6896144","k","miasto_woj154","woj16","domena_kat6","72","ipA17","ipB1660","nie","mieszkanie","wybory194","c004","2014-11-15",
"1003019",,"miasto_woj201","woj8","domena_kat9","69","ipA9","ipB1057","nie","mieszkanie","wybory68","r069","2014-11-12",
"8095527","k","miasto_woj154","woj18","domena_kat9","52","ipA24","ipB2009","nie","mieszkanie","wybory339","c006","2014-11-15",
"7401461","m","miasto_woj126","woj11","domena_kat24","23","ipA5","ipB1397","nie","wiezowiec","wybory192","c024","2014-11-15",
"6047278","k","miasto_woj180","woj5","domena_kat21","48","ipA29","ipB2056","nie","mieszkanie","wybory244","c011","2014-11-14",
"6019154","k","miasto_woj203","woj15","domena_kat24","30","ipA17","ipB1322","nie","mieszkanie","wybory229","c083","2014-11-14",
"2998442","k","miasto_woj154","woj20","domena_kat9","62","ipA10","ipB2589","nie","mieszkanie","wybory181","r003","2014-11-13",
"2824803","m","miasto_woj161","woj4","domena_kat1","61","ipA24","ipB557","nie","mieszkanie","wybory235","c022","2014-11-13",
"6260229","k","miasto_woj154","woj11","domena_kat24","57","ipA14","ipB2807","nie","skrzynka","wybory165","b001","2014-11-14",
"282537",,"miasto_woj154","woj28","domena_kat15","58","ipA29","ipB2763","nie","mieszkanie","wybory366","c069","2014-11-12",
"2079086","m","miasto_woj154","woj20","domena_kat9","56","ipA18","ipB1743","nie","mieszkanie","wybory111","r008","2014-11-13",
"8016426","m","miasto_woj154","woj3","domena_kat24","52","ipA14","ipB1783","nie","mieszkanie","wybory56","c005","2014-11-15",
"2136046","k","miasto_woj129","woj9","domena_kat24","45","ipA11","ipB821","nie","mieszkanie","wybory160","c094","2014-11-13",
"1665855","m","miasto_woj161","woj4","domena_kat9","57","ipA25","ipB2509","nie","mieszkanie","wybory172","c016","2014-11-12",
"8079409","m","miasto_woj154","woj42","domena_kat24","31","ipA25","ipB1321","nie","mieszkanie","wybory161","c001","2014-11-15",
"4638301","m","miasto_woj154","woj24","domena_kat24","51","ipA16","ipB2841","nie","mieszkanie","wybory43","r026","2014-11-11",
"5874044",,"miasto_woj154","woj8","domena_kat9",,"ipA25","ipB638","nie","mieszkanie","wybory8","r001","2014-11-14",
"8054098","k","miasto_woj154","woj38","domena_kat1","58","ipA25","ipB2110","nie","mieszkanie","wybory374","c024","2014-11-15",
"8060383","m","miasto_woj154","woj12","domena_kat10","59","ipA45","ipB2639","nie","mieszkanie","wybory389","c028","2014-11-15",
"2244843","k","miasto_woj92","woj46","domena_kat24","79","ipA26","ipB1262","nie","wiezowiec","wybory208","c022","2014-11-13",
"2957319","k","miasto_woj139","woj34","domena_kat10","58","ipA18","ipB3132","nie","mieszkanie","wybory98","c022","2014-11-13",
"6295762","m","miasto_woj11","woj6","domena_kat17","62","ipA26","ipB1822","nie","mieszkanie","wybory388","c096","2014-11-14",
"7895202",,"miasto_woj112","woj8","domena_kat17","64","ipA2","ipB43","nie","mieszkanie","wybory41","c058","2014-11-15",
"1827944","k","miasto_woj181","woj39","domena_kat9","37","ipA24","ipB1414","nie","wiezowiec","wybory227","c014","2014-11-13",
"8062629","m","miasto_woj154","woj43","domena_kat24","36","ipA57","ipB3224","nie","mieszkanie","wybory310","c008","2014-11-15",
"6270285","k","miasto_woj154","woj20","domena_kat24","62","ipA17","ipB1941","nie","mieszkanie","wybory309","r002","2014-11-14",
"5211498","k","miasto_woj13","woj12","domena_kat24","37","ipA19","ipB74","nie","mieszkanie","wybory385","c009","2014-11-14",
"1862041","m","miasto_woj80","woj12","domena_kat24","28","ipA3","ipB139","nie","mieszkanie","wybory132","c058","2014-11-13",
"2699497","m","miasto_woj154","woj41","domena_kat24","53","ipA7","ipB414","nie","mieszkanie","wybory112","c060","2014-11-13",
"8095897","m","miasto_woj154","woj5","domena_kat10","61","ipA4","ipB3802","nie","mieszkanie","wybory244","c064","2014-11-15",
"8116393","m","miasto_woj154","woj48","domena_kat7","74","ipA19","ipB1912","nie","mieszkanie","wybory285","r006","2014-11-15",
"4707724",,"miasto_woj154","woj20","domena_kat10","38","ipA21","ipB4588","nie","mieszkanie","wybory236","c014","2014-11-11",
"4766646",,"miasto_woj112","woj8","domena_kat17","64","ipA2","ipB43","nie","mieszkanie","wybory41","c058","2014-11-11",
"8108167","m","miasto_woj154","woj48","domena_kat17","56","ipA11","ipB356","nie","mieszkanie","wybory299","c001","2014-11-15",
"2074581",,"miasto_woj154","woj39","domena_kat9","70","ipA44","ipB4439","nie","mieszkanie","wybory146","r003","2014-11-13",
"6380927","m","miasto_woj154","woj48","domena_kat1","72","ipA18","ipB1052","nie","mieszkanie","wybory401","r802","2014-11-14",
"4697884","k","miasto_woj51","woj14","domena_kat24","67","ipA25","ipB2135","nie","mieszkanie","wybory118","c029","2014-11-11",
"2650748","m","miasto_woj154","woj3","domena_kat15","58","ipA13","ipB199","nie","mieszkanie","wybory369","r015","2014-11-13",
"8104838","m","miasto_woj154","woj4","domena_kat17","72","ipA26","ipB1071","nie","skrzynka","wybory11","b004","2014-11-15",
"6299832","m","miasto_woj25","woj18","domena_kat9","36","ipA2","ipB1225","nie","mieszkanie","wybory178","c006","2014-11-14",
"6218520","k","miasto_woj154","woj12","domena_kat24","22","ipA16","ipB1419","nie","mieszkanie","wybory428","c089","2014-11-14",
"7606517","m","miasto_woj33","woj15","domena_kat1","58","ipA27","ipB1452","nie","mieszkanie","wybory260","c046","2014-11-15",
