id,plec,miasto_kat,wojewodztwo,domena_kat,wiek,IPA,IPB,wynik,typ_adresu,wybory,poczta,data,
"1446860","k","miasto_woj154","woj15","domena_kat9","23","ipA3","ipB854","nie","wiezowiec","wybory419","c053","2014-11-12",
"289838","k","miasto_woj154","woj28","domena_kat9","33","ipA14","ipB680","nie","mieszkanie","wybory153","c088","2014-11-12",
"1530583","k","miasto_woj154","woj2","domena_kat9","31","ipA7","ipB167","nie","mieszkanie","wybory294","c010","2014-11-12",
"1639095","k","miasto_woj154","woj30","domena_kat24","33","ipA4","ipB4","nie","wiezowiec","wybory157","c062","2014-11-12",
"524295","k","miasto_woj35","woj1","domena_kat24","24","ipA4","ipB4","tak","mieszkanie","wybory1","c086","2014-11-12",
"3137731","k","miasto_woj234","woj1","domena_kat9","50","ipA5","ipB1451","nie","mieszkanie","wybory86","c013","2014-11-13",
"522660","k","miasto_woj132","woj12","domena_kat24","18","ipA6","ipB6","nie","mieszkanie","wybory284","c009","2014-11-12",
"2893671","k","miasto_woj154","woj34","domena_kat9","39","ipA47","ipB3221","nie","wiezowiec","wybory129","c004","2014-11-13",
"7550271","k","miasto_woj226","woj27","domena_kat24","33","ipA25","ipB3143","nie","mieszkanie","wybory81","c021","2014-11-15",
"7545915","k","miasto_woj154","woj15","domena_kat24","49","ipA10","ipB54","tak","wiezowiec","wybory429","c001","2014-11-15",
"8127834","k","miasto_woj17","woj48","domena_kat1","62","ipA6","ipB6","nie",,,,"2014-11-15",
"4120106","m","miasto_woj175","woj18","domena_kat9","62","ipA12","ipB1038","nie","mieszkanie","wybory83","c017","2014-11-11",
"6591405","m","miasto_woj110","woj29","domena_kat9","42","ipA6","ipB6","nie","wiezowiec","wybory67","c022","2014-11-14",
"4507621","k","miasto_woj6","woj12","domena_kat9","18","ipA6","ipB6","nie","wiezowiec","wybory255","c008","2014-11-11",
"1658130","k","miasto_woj154","woj21","domena_kat17","46","ipA4","ipB4","nie","mieszkanie","wybory190","c009","2014-11-12",
"6151647","k","miasto_woj154","woj21","domena_kat24","36","ipA15","ipB17","nie","mieszkanie","wybory94","c010","2014-11-14",
"1485373","k","miasto_woj154","woj14","domena_kat24","30","ipA11","ipB367","nie","mieszkanie","wybory109","r035","2014-11-12",
"6596607","k","miasto_woj154","woj15","domena_kat17","19","ipA26","ipB4157","nie","mieszkanie","wybory436","c023","2014-11-14",
"7795026","m","miasto_woj154","woj19","domena_kat5","60","ipA6","ipB6","tak","mieszkanie","wybory386","r017","2014-11-15",
"7596695","k","miasto_woj154","woj27","domena_kat9","34","ipA4","ipB4","nie","mieszkanie","wybory237","c001","2014-11-15",
"642050","k","miasto_woj92","woj46","domena_kat24","19","ipA2","ipB706","nie","mieszkanie","wybory203","c020","2014-11-12",
"6044608","m","miasto_woj154","woj6","domena_kat24","47","ipA26","ipB3284","tak","wiezowiec","wybory6","c064","2014-11-14",
"4359395","m","miasto_woj14","woj37","domena_kat9","19","ipA20","ipB2641","tak",,,,"2014-11-11",
"7505936","k","miasto_woj154","woj37","domena_kat24","46","ipA24","ipB1272","nie","mieszkanie","wybory273","r018","2014-11-15",
"4351676","k","miasto_woj118","woj32","domena_kat9","37","ipA10","ipB54","tak","mieszkanie","wybory85","c020","2014-11-11",
"2832522","k","miasto_woj12","woj3","domena_kat9","40","ipA4","ipB279","nie","mieszkanie","wybory45","c026","2014-11-13",
"55717","k","miasto_woj61","woj14","domena_kat9","46","ipA4","ipB4","nie","mieszkanie","wybory54","c078","2014-11-12",
"6613373","m","miasto_woj154","woj34","domena_kat24","50","ipA7","ipB167","nie","wiezowiec","wybory253","r003","2014-11-14",
"6419402","m","miasto_woj161","woj4","domena_kat9","24","ipA24","ipB557","tak","mieszkanie","wybory327","c018","2014-11-14",
"7463009","m","miasto_woj154","woj43","domena_kat9","33","ipA20","ipB1606","tak","mieszkanie","wybory432","c014","2014-11-15",
"1390367","m","miasto_woj154","woj16","domena_kat24","42","ipA20","ipB697","nie","mieszkanie","wybory189","c014","2014-11-12",
"4611027","k","miasto_woj154","woj1","domena_kat17","68","ipA25","ipB399","nie","mieszkanie","wybory32","r007","2014-11-11",
"5847711","k","miasto_woj154","woj3","domena_kat24","54","ipA7","ipB167","nie","mieszkanie","wybory195","r007","2014-11-14",
"32554","k","miasto_woj154","woj3","domena_kat9","41","ipA1","ipB334","nie","mieszkanie","wybory384","c002","2014-11-12",
"6372303","k","miasto_woj154","woj38","domena_kat24","49","ipA8","ipB1744","tak","mieszkanie","wybory367","c002","2014-11-14",
"2798650","k","miasto_woj154","woj34","domena_kat24","40","ipA1","ipB729","nie","mieszkanie","wybory129","r001","2014-11-13",
"91865","k","miasto_woj154","woj13","domena_kat9","31","ipA2","ipB236","nie","mieszkanie","wybory108","c003","2014-11-12",
"4581670","k","miasto_woj116","woj12","domena_kat9","30","ipA4","ipB279","nie","wiezowiec","wybory354","c009","2014-11-11",
"7485802","k","miasto_woj216","woj11","domena_kat24","32","ipA24","ipB1826","nie","mieszkanie","wybory165","r130","2014-11-15",
"2669758","k","miasto_woj154","woj15","domena_kat9","27","ipA26","ipB197","nie","mieszkanie","wybory436","c005","2014-11-13",
"2548970","k","miasto_woj168","woj20","domena_kat9","30","ipA29","ipB3237","tak","mieszkanie","wybory314","c034","2014-11-13",
"2915567","k","miasto_woj154","woj37","domena_kat9","49","ipA61","ipB858","tak","mieszkanie","wybory101","c083","2014-11-13",
"6163427","k","miasto_woj154","woj28","domena_kat24","31","ipA26","ipB142","nie","mieszkanie","wybory134","c021","2014-11-14",
"2445130","m","miasto_woj154","woj15","domena_kat24","25","ipA26","ipB316","nie","mieszkanie","wybory30","r002","2014-11-13",
"6142044","k","miasto_woj36","woj19","domena_kat24","31","ipA17","ipB26","nie","mieszkanie","wybory26","r004","2014-11-14",
"1447924","k","miasto_woj154","woj40","domena_kat24","26","ipA4","ipB4","nie","wiezowiec","wybory233","c015","2014-11-12",
"2430241","k","miasto_woj154","woj1","domena_kat24","32","ipA12","ipB121","tak","mieszkanie","wybory390","r002","2014-11-13",
"2581741","m","miasto_woj169","woj4","domena_kat10","35","ipA4","ipB4","nie","mieszkanie","wybory360","c044","2014-11-13",
"60044","k","miasto_woj154","woj14","domena_kat24","42","ipA32","ipB113","nie","mieszkanie","wybory228","c001","2014-11-12",
"6312409","m","miasto_woj154","woj16","domena_kat24","52","ipA11","ipB2554","nie","mieszkanie","wybory348","r009","2014-11-14",
"1454454","k","miasto_woj154","woj14","domena_kat20","44","ipA19","ipB1808","nie","mieszkanie","wybory170","r031","2014-11-12",
"2932169","k","miasto_woj154","woj19","domena_kat13","39","ipA24","ipB2826","nie","mieszkanie","wybory396","r004","2014-11-13",
"4188005","k","miasto_woj19","woj25","domena_kat24","29","ipA5","ipB2696","nie","mieszkanie","wybory217","c086","2014-11-11",
"4641364","k","miasto_woj154","woj1","domena_kat11","48","ipA12","ipB121","nie","mieszkanie","wybory206","r091","2014-11-11",
"2944278","k","miasto_woj154","woj41","domena_kat9","36","ipA23","ipB58","nie","mieszkanie","wybory292","c004","2014-11-13",
"2942794","k","miasto_woj116","woj12","domena_kat9","44","ipA32","ipB1884","nie","mieszkanie","wybory354","c030","2014-11-13",
"6597750","k","miasto_woj29","woj20","domena_kat1","42","ipA13","ipB28","tak","mieszkanie","wybory236","r059","2014-11-14",
"2466377","k","miasto_woj17","woj48","domena_kat9","37","ipA25","ipB1611","tak","mieszkanie","wybory269","r021","2014-11-13",
"1370114","m","miasto_woj120","woj10","domena_kat24","37","ipA61","ipB858","nie","mieszkanie","wybory145","r045","2014-11-12",
"7384422","m","miasto_woj65","woj3","domena_kat24","50","ipA23","ipB58","nie","wiezowiec","wybory183","c006","2014-11-15",
"5991290","k","miasto_woj154","woj12","domena_kat9","39","ipA4","ipB4","nie","mieszkanie","wybory60","c045","2014-11-14",
"2832296","k","miasto_woj154","woj28","domena_kat9","37","ipA25","ipB1924","tak","mieszkanie","wybory220","c073","2014-11-13",
"256810","k","miasto_woj154","woj14","domena_kat24","19","ipA1","ipB277","nie",,,,"2014-11-12",
"6115259","k","miasto_woj154","woj45","domena_kat24","31","ipA22","ipB990","nie","mieszkanie","wybory202","r001","2014-11-14",
"3010754","k","miasto_woj210","woj18","domena_kat10","20","ipA4","ipB4","tak","mieszkanie","wybory300","c038","2014-11-13",
"2883190","m","miasto_woj36","woj19","domena_kat9","31","ipA15","ipB17","nie","mieszkanie","wybory26","r036","2014-11-13",
"4755249","m","miasto_woj185","woj3","domena_kat9","41","ipA6","ipB6","tak","wiezowiec","wybory344","c041","2014-11-11",
"7621156","k","miasto_woj154","woj10","domena_kat9","41","ipA7","ipB167","nie","mieszkanie","wybory138","r001","2014-11-15",
"2977593","k","miasto_woj154","woj10","domena_kat9","20","ipA20","ipB1141","nie","mieszkanie","wybory280","c004","2014-11-13",
"1638908","k","miasto_woj154","woj38","domena_kat9","31","ipA4","ipB4","nie","mieszkanie","wybory116","c019","2014-11-12",
"2852022","k","miasto_woj103","woj8","domena_kat3","51","ipA10","ipB67","nie","mieszkanie","wybory272","r007","2014-11-13",
"4357786","m","miasto_woj154","woj18","domena_kat9","44","ipA6","ipB6","nie","mieszkanie","wybory48","c011","2014-11-11",
"5826472","k","miasto_woj154","woj46","domena_kat11","41","ipA24","ipB318","nie","mieszkanie","wybory208","c004","2014-11-14",
"5847298","k","miasto_woj154","woj46","domena_kat24","37","ipA12","ipB268","nie","mieszkanie","wybory316","c028","2014-11-14",
"4456359","k","miasto_woj154","woj34","domena_kat24","30","ipA6","ipB1276","nie","mieszkanie","wybory253","r001","2014-11-11",
"2744991","k","miasto_woj154","woj21","domena_kat9","31","ipA11","ipB246","nie","mieszkanie","wybory421","c006","2014-11-13",
"1554108","m","miasto_woj154","woj39","domena_kat24","21","ipA7","ipB2488","tak","mieszkanie","wybory225","c011","2014-11-12",
"1486171","k","miasto_woj154","woj34","domena_kat24","36","ipA15","ipB17","nie","mieszkanie","wybory253","c006","2014-11-12",
"5857524","k","miasto_woj154","woj16","domena_kat25","30","ipA7","ipB167","nie","mieszkanie","wybory328","c001","2014-11-14",
"2698929","k","miasto_woj154","woj10","domena_kat24","31","ipA10","ipB1301","nie","wiezowiec","wybory145","c024","2014-11-13",
"6487671",,"miasto_woj154","woj4","domena_kat9","52","ipA24","ipB557","nie","mieszkanie","wybory149","c059","2014-11-14",
"4524209","k","miasto_woj154","woj14","domena_kat24","33","ipA26","ipB586","nie","mieszkanie","wybory228","r013","2014-11-11",
"6392380","k","miasto_woj41","woj10","domena_kat24","23","ipA11","ipB1092","nie","mieszkanie","wybory211","c004","2014-11-14",
"6540164","k","miasto_woj154","woj33","domena_kat15","46","ipA12","ipB107","nie","mieszkanie","wybory393","r011","2014-11-14",
"6495633","k","miasto_woj154","woj18","domena_kat24","42","ipA14","ipB1505","nie","mieszkanie","wybory23","r002","2014-11-14",
"6632542","k","miasto_woj154","woj12","domena_kat24","27","ipA19","ipB1856","tak","wiezowiec","wybory283","c012","2014-11-14",
"2543350","k","miasto_woj135","woj19","domena_kat9","39","ipA12","ipB861","nie","mieszkanie","wybory213","r017","2014-11-13",
"6534005","k","miasto_woj9","woj10","domena_kat9","70","ipA6","ipB6","tak","wiezowiec","wybory381","c019","2014-11-14",
"2925170","k","miasto_woj154","woj4","domena_kat18","59","ipA3","ipB91","tak","mieszkanie","wybory250","c004","2014-11-13",
"4768877","k","miasto_woj154","woj3","domena_kat9","49","ipA35","ipB146","tak","mieszkanie","wybory403","r031","2014-11-11",
"3028598","m","miasto_woj61","woj14","domena_kat24","40","ipA19","ipB749","nie","skrzynka","wybory54","b006","2014-11-13",
"3085798","m","miasto_woj154","woj28","domena_kat9","22","ipA83","ipB5279","nie","mieszkanie","wybory134","c004","2014-11-13",
"6641300","k","miasto_woj154","woj46","domena_kat24","50","ipA10","ipB2438","nie","mieszkanie","wybory203","c007","2014-11-14",
"8080139","k","miasto_woj154","woj14","domena_kat24","50","ipA10","ipB3460","tak","mieszkanie","wybory170","c041","2014-11-15",
"4273003","k","miasto_woj154","woj1","domena_kat24","19","ipA11","ipB376","tak","mieszkanie","wybory206","c002","2014-11-11",
"4384818","k","miasto_woj90","woj2","domena_kat24","32","ipA2","ipB1837","nie","mieszkanie","wybory162","c052","2014-11-11",
"5732152","m","miasto_woj154","woj2","domena_kat9","35","ipA17","ipB150","nie","mieszkanie","wybory96","c030","2014-11-14",
"4622863","k","miasto_woj49","woj6","domena_kat9","32","ipA1","ipB2040","nie","mieszkanie","wybory6","c026","2014-11-11",
"7771180","k","miasto_woj154","woj3","domena_kat24","56","ipA6","ipB6","nie","wiezowiec","wybory412","c013","2014-11-15",
"1356382","k","miasto_woj93","woj8","domena_kat9","37","ipA4","ipB4482","nie","mieszkanie","wybory24","c021","2014-11-12",
"3041457","m","miasto_woj154","woj50","domena_kat11","48","ipA12","ipB121","nie","mieszkanie","wybory308","c006","2014-11-13",
"2871214","k","miasto_woj128","woj8","domena_kat9","51","ipA4","ipB4","tak","wiezowiec","wybory435","c059","2014-11-13",
"1672920","k","miasto_woj154","woj22","domena_kat2","58","ipA15","ipB17","nie","mieszkanie","wybory64","r001","2014-11-12",
"1476830","k","miasto_woj154","woj8","domena_kat9","36","ipA4","ipB4","nie","mieszkanie","wybory41","r006","2014-11-12",
"4187325","k","miasto_woj154","woj35","domena_kat24","28","ipA25","ipB3143","nie","mieszkanie","wybory91","c058","2014-11-11",
"3806095","k","miasto_woj154","woj7","domena_kat1","32","ipA17","ipB1113","tak","wiezowiec","wybory7","c020","2014-11-11",
"8066369",,"miasto_woj154","woj11","domena_kat24","61","ipA17","ipB805","nie","wiezowiec","wybory226","c028","2014-11-15",
"2833239","k","miasto_woj190","woj12","domena_kat9","42","ipA4","ipB279","nie","mieszkanie","wybory282","c052","2014-11-13",
"2325018","k","miasto_woj154","woj32","domena_kat24","44","ipA26","ipB946","nie","mieszkanie","wybory323","c027","2014-11-13",
"4060228",,"miasto_woj154","woj21","domena_kat24","39","ipA5","ipB907","nie","mieszkanie","wybory36","c007","2014-11-11",
"6604917","k","miasto_woj154","woj16","domena_kat9","28","ipA7","ipB167","tak","mieszkanie","wybory348","r002","2014-11-14",
"1401784","k","miasto_woj154","woj37","domena_kat9","52","ipA19","ipB1928","nie","mieszkanie","wybory400","c043","2014-11-12",
"4765220","k","miasto_woj154","woj15","domena_kat10","37","ipA12","ipB446","nie","mieszkanie","wybory18","r001","2014-11-11",
"4572430","k","miasto_woj154","woj20","domena_kat9","37","ipA6","ipB286","nie","skrzynka","wybory382","b006","2014-11-11",
"6581576","k","miasto_woj154","woj15","domena_kat9","36","ipA13","ipB327","nie","skrzynka","wybory30","b001","2014-11-14",
"1511762","k","miasto_woj154","woj1","domena_kat9","36","ipA6","ipB6","nie","mieszkanie","wybory22","c008","2014-11-12",
"2821458","k","miasto_woj154","woj3","domena_kat9","45","ipA24","ipB60","tak","mieszkanie","wybory125","c003","2014-11-13",
"6457458","k","miasto_woj154","woj46","domena_kat9","37","ipA4","ipB4","nie","mieszkanie","wybory230","r003","2014-11-14",
"6326677","k","miasto_woj24","woj18","domena_kat9","22","ipA25","ipB1924","nie","mieszkanie","wybory342","c031","2014-11-14",
"7376449","k","miasto_woj154","woj2","domena_kat9","60","ipA12","ipB656","tak","wiezowiec","wybory96","c004","2014-11-15",
"472229","k","miasto_woj154","woj14","domena_kat9","36","ipA6","ipB6","nie","mieszkanie","wybory368","c001","2014-11-12",
"4558122","k","miasto_woj133","woj48","domena_kat24","30","ipA11","ipB1092","tak","mieszkanie","wybory269","c091","2014-11-11",
"6025603","m","miasto_woj154","woj50","domena_kat24","39","ipA24","ipB1373","nie","wiezowiec","wybory308","c004","2014-11-14",
"718567","k","miasto_woj154","woj14","domena_kat9","24","ipA25","ipB685","nie","mieszkanie","wybory267","c029","2014-11-12",
"2801999","k","miasto_woj154","woj34","domena_kat9","28","ipA4","ipB4","nie","mieszkanie","wybory129","c033","2014-11-13",
"4462040",,"miasto_woj154","woj28","domena_kat16","77","ipA19","ipB1392","nie","mieszkanie","wybory84","r012","2014-11-11",
"602122","k","miasto_woj154","woj45","domena_kat9","26","ipA7","ipB167","nie","mieszkanie","wybory202","r003","2014-11-12",
"4232876","k","miasto_woj154","woj48","domena_kat9","36","ipA19","ipB953","nie","mieszkanie","wybory269","c006","2014-11-11",
"7408300","k","miasto_woj125","woj19","domena_kat9","35","ipA3","ipB1614","nie","mieszkanie","wybory386","c096","2014-11-15",
"6488487","k","miasto_woj154","woj48","domena_kat9","42","ipA1","ipB334","nie","mieszkanie","wybory285","r003","2014-11-14",
"4727697","k","miasto_woj154","woj4","domena_kat1","40","ipA19","ipB3611","nie","mieszkanie","wybory61","c048","2014-11-11",
"6567282",,"miasto_woj113","woj32","domena_kat17","67","ipA16","ipB2903","nie","mieszkanie","wybory380","c019","2014-11-14",
"337163","k","miasto_woj51","woj14","domena_kat9","65","ipA23","ipB58","tak","mieszkanie","wybory118","c004","2014-11-12",
"2629739","k","miasto_woj109","woj23","domena_kat14","73","ipA25","ipB521","tak","mieszkanie","wybory290","c046","2014-11-13",
"4715063","k","miasto_woj154","woj18","domena_kat10","39","ipA8","ipB2955","tak","wiezowiec","wybory341","c023","2014-11-11",
"2619435","k","miasto_woj162","woj11","domena_kat9","18","ipA17","ipB805","nie","mieszkanie","wybory226","c063","2014-11-13",
"38476","k","miasto_woj152","woj13","domena_kat9","46","ipA24","ipB60","tak","mieszkanie","wybory16","c041","2014-11-12",
"2428735","k","miasto_woj154","woj10","domena_kat9","22","ipA16","ipB905","nie","mieszkanie","wybory145","c062","2014-11-13",
"3010342","k","miasto_woj154","woj32","domena_kat24","50","ipA4","ipB4","nie","mieszkanie","wybory152","r001","2014-11-13",
"6052716","k","miasto_woj154","woj22","domena_kat24","40","ipA12","ipB37","nie","mieszkanie","wybory71","c001","2014-11-14",
"5971674","k","miasto_woj33","woj15","domena_kat9","36","ipA4","ipB4","nie","mieszkanie","wybory99","c008","2014-11-14",
"2377917","k","miasto_woj154","woj19","domena_kat9","44","ipA31","ipB3034","nie","mieszkanie","wybory396","r002","2014-11-13",
"3117308","k","miasto_woj154","woj9","domena_kat9","48","ipA26","ipB2484","nie","mieszkanie","wybory9","r092","2014-11-13",
"4666648","k","miasto_woj16","woj3","domena_kat9","44","ipA6","ipB6","tak","wiezowiec","wybory359","c079","2014-11-11",
"7921256","k","miasto_woj154","woj5","domena_kat9","55","ipA7","ipB167","nie","skrzynka","wybory133","b009","2014-11-15",
"7763238","k","miasto_woj81","woj12","domena_kat9","41","ipA3","ipB1007","tak","mieszkanie","wybory182","c071","2014-11-15",
"3047173","m","miasto_woj154","woj10","domena_kat24","38","ipA7","ipB167","nie","mieszkanie","wybory311","r007","2014-11-13",
"3122253","k","miasto_woj216","woj11","domena_kat9","42","ipA12","ipB2293","nie","mieszkanie","wybory46","c058","2014-11-13",
"6238358","m","miasto_woj154","woj27","domena_kat9","35","ipA12","ipB3160","nie","mieszkanie","wybory65","c004","2014-11-14",
"6150693","k","miasto_woj126","woj11","domena_kat9","18","ipA4","ipB4","tak","wiezowiec","wybory192","c043","2014-11-14",
"4555547",,"miasto_woj154","woj14","domena_kat24",,"ipA13","ipB624","nie","mieszkanie","wybory170","c001","2014-11-11",
"7884327","k","miasto_woj154","woj3","domena_kat9","51","ipA4","ipB1730","nie","mieszkanie","wybory277","r003","2014-11-15",
"7544215","k","miasto_woj154","woj32","domena_kat10","50","ipA2","ipB2058","nie","mieszkanie","wybory210","c026","2014-11-15",
"2818145","k","miasto_woj154","woj5","domena_kat9","33","ipA10","ipB54","nie","mieszkanie","wybory106","r003","2014-11-13",
"2799117","k","miasto_woj154","woj45","domena_kat13","63","ipA19","ipB1786","tak","mieszkanie","wybory202","r007","2014-11-13",
"1319394",,"miasto_woj154","woj17","domena_kat9",,"ipA28","ipB4928","nie",,,,"2014-11-12",
"2976672","k","miasto_woj115","woj41","domena_kat9","23","ipA26","ipB504","nie","wiezowiec","wybory292","c026","2014-11-13",
"1568002","k","miasto_woj49","woj6","domena_kat9","27","ipA12","ipB268","nie","wiezowiec","wybory410","c007","2014-11-12",
"4612974","m","miasto_woj77","woj38","domena_kat9","45","ipA6","ipB6","nie","mieszkanie","wybory335","c006","2014-11-11",
"4258971","m","miasto_woj154","woj16","domena_kat24","30","ipA12","ipB2699","nie","skrzynka","wybory330","b001","2014-11-11",
"6207652","k","miasto_woj75","woj9","domena_kat9","44","ipA15","ipB216","nie","mieszkanie","wybory13","c002","2014-11-14",
"1622955",,"miasto_woj154","woj1","domena_kat10","59","ipA11","ipB1453","nie","mieszkanie","wybory14","c018","2014-11-12",
"1559867","m","miasto_woj154","woj3","domena_kat24","31","ipA19","ipB4103","nie","mieszkanie","wybory179","c001","2014-11-12",
"2828276","k","miasto_woj33","woj15","domena_kat9","53","ipA26","ipB3072","tak","wiezowiec","wybory99","c006","2014-11-13",
"3070373","k","miasto_woj154","woj19","domena_kat9","52","ipA7","ipB167","nie","mieszkanie","wybory281","r015","2014-11-13",
"2719483","m","miasto_woj154","woj41","domena_kat9","18","ipA23","ipB4242","nie","mieszkanie","wybory150","r001","2014-11-13",
"1465254","k","miasto_woj87","woj3","domena_kat24","43","ipA13","ipB1465","nie","mieszkanie","wybory115","c002","2014-11-12",
"3705898",,"miasto_woj24","woj18","domena_kat17","53","ipA24","ipB1922","nie","mieszkanie","wybory342","c020","2014-11-11",
"1515772","k","miasto_woj50","woj40","domena_kat24","62","ipA7","ipB2192","nie","wiezowiec","wybory110","c072","2014-11-12",
"6594720","k","miasto_woj129","woj9","domena_kat9","44","ipA35","ipB146","nie","mieszkanie","wybory160","c090","2014-11-14",
"6152949","m","miasto_woj154","woj5","domena_kat24","52","ipA7","ipB512","nie","mieszkanie","wybory205","c001","2014-11-14",
"2424004","k","miasto_woj154","woj4","domena_kat10","22","ipA11","ipB1334","nie","mieszkanie","wybory123","c001","2014-11-13",
"2924294","k","miasto_woj41","woj10","domena_kat9","29","ipA23","ipB58","nie","wiezowiec","wybory145","c038","2014-11-13",
"4776891","k","miasto_woj154","woj36","domena_kat9","27","ipA4","ipB3299","nie","wiezowiec","wybory97","c017","2014-11-11",
"4617025","k","miasto_woj154","woj15","domena_kat9","24","ipA34","ipB6645","nie","wiezowiec","wybory47","c035","2014-11-11",
"5851372","k","miasto_woj154","woj8","domena_kat24","59","ipA17","ipB24","nie","mieszkanie","wybory239","r013","2014-11-14",
"6608716","m","miasto_woj154","woj8","domena_kat18","23","ipA20","ipB843","nie","wiezowiec","wybory168","r005","2014-11-14",
"2982278","k","miasto_woj154","woj46","domena_kat17","45","ipA24","ipB318","nie","mieszkanie","wybory316","r022","2014-11-13",
