id,plec,miasto_kat,wojewodztwo,domena_kat,wiek,IPA,IPB,wynik,typ_adresu,wybory,poczta,data,
"782878","k","miasto_woj155","woj8","domena_kat17","67","ipA9","ipB3168","nie","mieszkanie","wybory168","r033","2014-11-12",
"3804104","m","miasto_woj104","woj8","domena_kat17","75","ipA28","ipB618","nie","mieszkanie","wybory261","c057","2014-11-11",
"3802536","k","miasto_woj154","woj15","domena_kat24","69","ipA26","ipB1152","nie","mieszkanie","wybory30","r002","2014-11-11",
"4062863","k","miasto_woj185","woj3","domena_kat24","68","ipA10","ipB1176","nie","mieszkanie","wybory344","r178","2014-11-11",
"3619094","k","miasto_woj154","woj18","domena_kat17",,"ipA5","ipB3652","nie","mieszkanie","wybory300","r002","2014-11-11",
"1167740","k","miasto_woj154","woj43","domena_kat6","67","ipA12","ipB687","nie","mieszkanie","wybory310","c033","2014-11-12",
"6763875","k","miasto_woj154","woj4","domena_kat24","66","ipA2","ipB427","nie","mieszkanie","wybory357","c005","2014-11-15",
"5123965","k","miasto_woj154","woj16","domena_kat24","74","ipA19","ipB2612","nie","mieszkanie","wybory264","r034","2014-11-14",
"3410234","m","miasto_woj194","woj30","domena_kat9","69","ipA2","ipB462","nie","mieszkanie","wybory212","c066","2014-11-11",
"3480100","k","miasto_woj154","woj4","domena_kat1","65","ipA19","ipB354","nie","mieszkanie","wybory235","c024","2014-11-11",
"3816906","k","miasto_woj154","woj19","domena_kat17","71","ipA14","ipB874","nie","mieszkanie","wybory245","r009","2014-11-11",
"3870464","k","miasto_woj154","woj43","domena_kat6","83","ipA12","ipB959","nie","mieszkanie","wybory310","r008","2014-11-11",
"4207419","m","miasto_woj154","woj48","domena_kat4","76","ipA19","ipB837","nie","mieszkanie","wybory401","r003","2014-11-11",
"3842977","k","miasto_woj154","woj19","domena_kat17","71","ipA14","ipB874","nie","mieszkanie","wybory245","r009","2014-11-11",
"3867650","m","miasto_woj154","woj10","domena_kat5","65","ipA2","ipB2099","nie","mieszkanie","wybory334","r012","2014-11-11",
"3709387","m","miasto_woj230","woj16","domena_kat7","77","ipA3","ipB2314","nie","mieszkanie","wybory19","c031","2014-11-11",
"3990501","k","miasto_woj93","woj8","domena_kat3","65","ipA17","ipB2444","nie","mieszkanie","wybory239","c037","2014-11-11",
"4698300","k","miasto_woj14","woj37","domena_kat15","70","ipA12","ipB81","nie","wiezowiec","wybory353","c016","2014-11-11",
"6513881",,"miasto_woj154","woj4","domena_kat17","78","ipA26","ipB2478","nie","mieszkanie","wybory29","r005","2014-11-14",
"1451898","k","miasto_woj33","woj15","domena_kat21","76","ipA11","ipB157","nie","mieszkanie","wybory260","c048","2014-11-12",
"4110579","k","miasto_woj199","woj29","domena_kat21",,"ipA10","ipB881","nie","mieszkanie","wybory204","c071","2014-11-11",
"3833326","m","miasto_woj154","woj3","domena_kat24","73","ipA30","ipB3709","nie","mieszkanie","wybory166","r004","2014-11-11",
"4116588","k","miasto_woj154","woj42","domena_kat10","66","ipA23","ipB3260","nie","mieszkanie","wybory241","c023","2014-11-11",
"3922474","k","miasto_woj166","woj42","domena_kat24","66","ipA19","ipB1506","nie","wiezowiec","wybory128","c022","2014-11-11",
"4933998","m","miasto_woj154","woj30","domena_kat24","66","ipA12","ipB744","nie","mieszkanie","wybory174","h088","2014-11-14",
"3900746","k","miasto_woj154","woj41","domena_kat17","71","ipA22","ipB3296","nie","mieszkanie","wybory150","r004","2014-11-11",
"5487613","k","miasto_woj15","woj34","domena_kat9",,"ipA18","ipB25","nie","mieszkanie","wybory98","c030","2014-11-14",
"4289280","k","miasto_woj148","woj8","domena_kat5","83","ipA1","ipB2362","nie","mieszkanie","wybory68","r024","2014-11-11",
"6243062",,"miasto_woj154","woj32","domena_kat13",,"ipA17","ipB1500","nie","mieszkanie","wybory210","r003","2014-11-14",
"4290872","k","miasto_woj154","woj39","domena_kat9","67","ipA11","ipB857","nie","mieszkanie","wybory146","c022","2014-11-11",
"7929835","k","miasto_woj154","woj48","domena_kat9",,"ipA9","ipB1673","nie",,,,"2014-11-15",
"1307618","m","miasto_woj154","woj6","domena_kat1","83","ipA20","ipB2667","nie",,,,"2014-11-12",
"3952403","k","miasto_woj154","woj20","domena_kat24","80","ipA13","ipB1008","nie","mieszkanie","wybory113","r005","2014-11-11",
"4555834","k","miasto_woj109","woj23","domena_kat9","73","ipA19","ipB1506","nie","wiezowiec","wybory290","c006","2014-11-11",
"3934536","m","miasto_woj154","woj38","domena_kat17","77","ipA23","ipB1576","nie","mieszkanie","wybory116","r016","2014-11-11",
"3641198","k","miasto_woj93","woj8","domena_kat5","69","ipA4","ipB2089","nie","mieszkanie","wybory239","r012","2014-11-11",
"3934847","m","miasto_woj180","woj5","domena_kat24","77","ipA11","ipB1155","nie","mieszkanie","wybory200","c028","2014-11-11",
"4343462","k","miasto_woj185","woj3","domena_kat2","68","ipA7","ipB411","tak","mieszkanie","wybory344","c046","2014-11-11",
"6786090",,"miasto_woj154","woj30","domena_kat10",,"ipA11","ipB95","nie","wiezowiec","wybory92","c057","2014-11-15",
"2531729","k","miasto_woj178","woj12","domena_kat2","70","ipA3","ipB1790","nie",,,,"2014-11-13",
"6456506","k","miasto_woj154","woj14","domena_kat9","76","ipA1","ipB2288","nie","mieszkanie","wybory54","r002","2014-11-14",
"4298720","m","miasto_woj154","woj42","domena_kat17","67","ipA9","ipB3048","nie","mieszkanie","wybory241","r003","2014-11-11",
"1422797","k","miasto_woj154","woj12","domena_kat9","67","ipA8","ipB436","nie","wiezowiec","wybory428","c042","2014-11-12",
"1083454","m","miasto_woj154","woj4","domena_kat9","66","ipA1","ipB1508","nie","mieszkanie","wybory61","c064","2014-11-12",
"2430069",,"miasto_woj154","woj32","domena_kat13",,"ipA19","ipB1132","nie","mieszkanie","wybory210","r003","2014-11-13",
"8106",,"miasto_woj93","woj8","domena_kat9","65","ipA11","ipB42","nie","mieszkanie","wybory24","c003","2014-11-12",
"4421988","k","miasto_woj154","woj30","domena_kat24","65","ipA22","ipB672","nie","mieszkanie","wybory92","c076","2014-11-11",
"3482228","k","miasto_woj154","woj47","domena_kat17","66","ipA7","ipB1551","nie","mieszkanie","wybory399","r005","2014-11-11",
"3497524","m","miasto_woj185","woj3","domena_kat1","78","ipA22","ipB1595","nie","wiezowiec","wybory344","c012","2014-11-11",
"7392296","m","miasto_woj154","woj30","domena_kat5","79","ipA22","ipB2392","nie","skrzynka","wybory157","b007","2014-11-15",
"4183889","m","miasto_woj154","woj20","domena_kat24",,"ipA19","ipB1545","nie","mieszkanie","wybory28","r003","2014-11-11",
"4287110","k","miasto_woj154","woj4","domena_kat5","73","ipA1","ipB1603","nie","mieszkanie","wybory360","r002","2014-11-11",
"4560220","k","miasto_woj154","woj19","domena_kat9","75","ipA24","ipB103","nie","mieszkanie","wybory26","r001","2014-11-11",
"1303069","k","miasto_woj154","woj15","domena_kat9","66","ipA29","ipB244","nie",,,,"2014-11-12",
"4816291","k","miasto_woj154","woj22","domena_kat24",,"ipA15","ipB17","nie","mieszkanie","wybory71","c002","2014-11-11",
"8082489","m","miasto_woj154","woj34","domena_kat24","72","ipA3","ipB3233","nie","skrzynka","wybory89","b013","2014-11-15",
"6366664",,"miasto_woj129","woj9","domena_kat24","67","ipA4","ipB768","nie","mieszkanie","wybory160","c081","2014-11-14",
"6250438","k","miasto_woj105","woj6","domena_kat5","80","ipA13","ipB823","nie","wiezowiec","wybory410","c023","2014-11-14",
"236099","m","miasto_woj154","woj12","domena_kat15","65","ipA29","ipB556","nie","mieszkanie","wybory44","c005","2014-11-12",
"1523355","m","miasto_woj154","woj4","domena_kat17","79","ipA12","ipB1509","nie","mieszkanie","wybory250","r005","2014-11-12",
"4215911","m","miasto_woj154","woj12","domena_kat21","81","ipA24","ipB1659","nie","mieszkanie","wybory420","c010","2014-11-11",
"7865558","k","miasto_woj154","woj6","domena_kat17","73","ipA23","ipB4563","nie","mieszkanie","wybory122","r005","2014-11-15",
"4244087","k","miasto_woj154","woj3","domena_kat24","65","ipA3","ipB2054","nie","wiezowiec","wybory277","c007","2014-11-11",
"3687938","k","miasto_woj19","woj25","domena_kat17","65","ipA13","ipB1756","nie","mieszkanie","wybory217","c065","2014-11-11",
"4777231","m","miasto_woj154","woj3","domena_kat24","66","ipA29","ipB2763","nie","mieszkanie","wybory195","r016","2014-11-11",
"4217419","m","miasto_woj2","woj1","domena_kat24","80","ipA2","ipB52","nie","mieszkanie","wybory86","c007","2014-11-11",
"4218602","m","miasto_woj154","woj15","domena_kat24","79","ipA17","ipB448","nie","mieszkanie","wybory301","r003","2014-11-11",
"4230668","m","miasto_woj154","woj18","domena_kat17","65","ipA22","ipB899","nie","mieszkanie","wybory408","c010","2014-11-11",
"6426005","m","miasto_woj154","woj20","domena_kat9","84","ipA4","ipB3529","nie",,,,"2014-11-14",
"4300687","m","miasto_woj154","woj30","domena_kat5","67","ipA2","ipB648","nie","mieszkanie","wybory157","r003","2014-11-11",
"89388","k","miasto_woj154","woj46","domena_kat18","71","ipA7","ipB971","nie",,,,"2014-11-12",
"5511601","m","miasto_woj154","woj19","domena_kat8","80","ipA18","ipB2854","nie","mieszkanie","wybory396","r024","2014-11-14",
"4163214","m","miasto_woj213","woj8","domena_kat17","67","ipA7","ipB1146","nie","mieszkanie","wybory33","c023","2014-11-11",
"3767383","k","miasto_woj154","woj20","domena_kat9","68","ipA17","ipB2645","nie","mieszkanie","wybory28","r035","2014-11-11",
"4923610",,"miasto_woj154","woj30","domena_kat10",,"ipA11","ipB95","nie","wiezowiec","wybory92","c057","2014-11-14",
"1655649","k","miasto_woj154","woj48","domena_kat24","65","ipA24","ipB103","nie","mieszkanie","wybory401","r004","2014-11-12",
"3479154","m","miasto_woj154","woj20","domena_kat9","68","ipA12","ipB861","nie","mieszkanie","wybory279","r001","2014-11-11",
"5093691","m","miasto_woj189","woj12","domena_kat24","67","ipA11","ipB3601","nie","mieszkanie","wybory214","c040","2014-11-14",
"2537256","m","miasto_woj87","woj3","domena_kat24","65","ipA26","ipB421","nie",,,,"2014-11-13",
"7307321","m","miasto_woj154","woj28","domena_kat5","70","ipA24","ipB1973","nie","wiezowiec","wybory407","r010","2014-11-15",
"4823755","k","miasto_woj109","woj23","domena_kat9","73","ipA19","ipB1506","nie","wiezowiec","wybory290","c006","2014-11-11",
"7498455","k","miasto_woj154","woj20","domena_kat10","66","ipA18","ipB313","nie","mieszkanie","wybory191","r004","2014-11-15",
"4536323","k","miasto_woj109","woj23","domena_kat9","73","ipA19","ipB1506","nie","wiezowiec","wybory290","c006","2014-11-11",
"4271837","m","miasto_woj154","woj18","domena_kat9","94","ipA3","ipB400","nie","mieszkanie","wybory80","c023","2014-11-11",
"2733803","m","miasto_woj64","woj2","domena_kat15","83","ipA20","ipB1097","nie",,,,"2014-11-13",
"4250050","m","miasto_woj154","woj4","domena_kat24","70","ipA1","ipB1495","nie","mieszkanie","wybory360","r008","2014-11-11",
"1508349","m","miasto_woj185","woj3","domena_kat24","67","ipA13","ipB199","nie","mieszkanie","wybory344","r126","2014-11-12",
"1041716","k","miasto_woj154","woj42","domena_kat13","69","ipA6","ipB1276","nie","mieszkanie","wybory241","h042","2014-11-12",
"4043479","k","miasto_woj154","woj11","domena_kat24","66","ipA26","ipB186","nie","mieszkanie","wybory165","r012","2014-11-11",
"3048328","k","miasto_woj154","woj15","domena_kat24","69","ipA26","ipB834","nie","wiezowiec","wybory62","c045","2014-11-13",
"7987547","m","miasto_woj154","woj43","domena_kat24",,"ipA28","ipB1174","nie",,,,"2014-11-15",
"3871464","k","miasto_woj154","woj38","domena_kat24","70","ipA14","ipB1043","nie","mieszkanie","wybory367","r001","2014-11-11",
"4612844",,"miasto_woj154","woj8","domena_kat1","71","ipA19","ipB507","nie","wiezowiec","wybory121","c004","2014-11-11",
"3727097",,"miasto_woj154","woj27","domena_kat10",,"ipA21","ipB4953","nie","mieszkanie","wybory417","r003","2014-11-11",
"881929",,"miasto_woj154","woj32","domena_kat13",,"ipA7","ipB1110","nie","mieszkanie","wybory210","r003","2014-11-12",
"2780036","m","miasto_woj154","woj15","domena_kat9",,"ipA47","ipB4400","nie","mieszkanie","wybory30","c002","2014-11-13",
"6466777","m","miasto_woj93","woj8","domena_kat1","74","ipA20","ipB472","nie","mieszkanie","wybory24","r038","2014-11-14",
"1100350",,"miasto_woj154","woj20","domena_kat17","69","ipA4","ipB3529","nie","mieszkanie","wybory111","c012","2014-11-12",
"1908344","k","miasto_woj154","woj41","domena_kat9","66","ipA12","ipB193","nie","mieszkanie","wybory171","c009","2014-11-13",
"3935285","k","miasto_woj13","woj12","domena_kat2","76","ipA6","ipB717","nie","mieszkanie","wybory385","c006","2014-11-11",
"4099318","m","miasto_woj154","woj15","domena_kat8","68","ipA7","ipB1374","nie","mieszkanie","wybory436","c003","2014-11-11",
"3716168","k","miasto_woj222","woj16","domena_kat1","71","ipA19","ipB3611","nie","mieszkanie","wybory175","c043","2014-11-11",
"4011840","m","miasto_woj154","woj12","domena_kat5","66","ipA17","ipB247","nie","mieszkanie","wybory215","c011","2014-11-11",
"4162116","k","miasto_woj154","woj37","domena_kat17",,"ipA52","ipB3939","nie","mieszkanie","wybory273","c024","2014-11-11",
"6631909","k","miasto_woj154","woj48","domena_kat9","81","ipA3","ipB4060","nie","mieszkanie","wybory401","c003","2014-11-14",
"3709399","k","miasto_woj137","woj8","domena_kat24","70","ipA19","ipB1358","nie","mieszkanie","wybory196","c039","2014-11-11",
"3761512","m","miasto_woj154","woj38","domena_kat24","72","ipA19","ipB480","nie","mieszkanie","wybory367","r091","2014-11-11",
"3477669","k","miasto_woj154","woj12","domena_kat24","89","ipA8","ipB2649","nie","wiezowiec","wybory430","c009","2014-11-11",
"4283176","m","miasto_woj129","woj9","domena_kat24","73","ipA44","ipB1362","nie","mieszkanie","wybory160","c062","2014-11-11",
"3188900","m","miasto_woj138","woj19","domena_kat5","75","ipA2","ipB2058","nie","mieszkanie","wybory246","c021","2014-11-13",
"7704221",,"miasto_woj118","woj32","domena_kat24","67","ipA14","ipB2189","nie","mieszkanie","wybory85","c015","2014-11-15",
"4256661","m","miasto_woj154","woj22","domena_kat6","67","ipA17","ipB1440","nie","mieszkanie","wybory331","c019","2014-11-11",
"3678431","m","miasto_woj154","woj8","domena_kat9","71","ipA19","ipB1587","nie","mieszkanie","wybory72","c035","2014-11-11",
"2955971","m","miasto_woj154","woj12","domena_kat10","94","ipA2","ipB3045","nie","mieszkanie","wybory288","c023","2014-11-13",
"2670048","m","miasto_woj185","woj3","domena_kat2","71","ipA31","ipB109","nie","mieszkanie","wybory45","c051","2014-11-13",
"1557922","k","miasto_woj154","woj30","domena_kat17","80","ipA11","ipB2342","nie","mieszkanie","wybory117","r021","2014-11-12",
"2741462","m","miasto_woj187","woj12","domena_kat24","67","ipA3","ipB1499","nie","wiezowiec","wybory318","r024","2014-11-13",
"4007827","k","miasto_woj154","woj39","domena_kat17","71","ipA7","ipB1916","nie","mieszkanie","wybory107","c008","2014-11-11",
"6538930","k","miasto_woj154","woj6","domena_kat9",,"ipA22","ipB1354","nie",,,,"2014-11-14",
"6399500","m","miasto_woj154","woj38","domena_kat24","66","ipA11","ipB417","nie","wiezowiec","wybory335","r011","2014-11-14",
"8146914","k","miasto_woj154","woj1","domena_kat9","74","ipA13","ipB2646","nie","mieszkanie","wybory291","c005","2014-11-15",
"847838",,"miasto_woj154","woj32","domena_kat13",,"ipA7","ipB1110","nie","mieszkanie","wybory210","r003","2014-11-12",
"4148927","m","miasto_woj154","woj32","domena_kat1","67","ipA13","ipB1375","nie","mieszkanie","wybory270","r001","2014-11-11",
"3515208","k","miasto_woj154","woj40","domena_kat9","68","ipA13","ipB2496","nie","mieszkanie","wybory110","c011","2014-11-11",
"4152898","k","miasto_woj154","woj12","domena_kat9","49","ipA17","ipB3303","nie","mieszkanie","wybory148","r014","2014-11-11",
"6585871","k","miasto_woj154","woj27","domena_kat20","65","ipA6","ipB802","nie","mieszkanie","wybory417","c018","2014-11-14",
"3760359","k","miasto_woj154","woj4","domena_kat22","86","ipA27","ipB464","nie","mieszkanie","wybory317","c009","2014-11-11",
"1926040","m","miasto_woj154","woj33","domena_kat17","76","ipA9","ipB978","nie","mieszkanie","wybory87","c029","2014-11-13",
"3055188","k","miasto_woj154","woj8","domena_kat9","73","ipA3","ipB500","nie","mieszkanie","wybory168","r023","2014-11-13",
"3828903","m","miasto_woj154","woj22","domena_kat21","74","ipA25","ipB3924","nie","mieszkanie","wybory131","c006","2014-11-11",
"4179018","m","miasto_woj154","woj8","domena_kat24","66","ipA4","ipB2089","nie","wiezowiec","wybory100","r007","2014-11-11",
"8142598","k","miasto_woj154","woj8","domena_kat24","78","ipA26","ipB463","nie","mieszkanie","wybory124","c006","2014-11-15",
"4283568","k","miasto_woj154","woj43","domena_kat2","77","ipA40","ipB2469","nie","mieszkanie","wybory158","c038","2014-11-11",
"6568914","m","miasto_woj188","woj12","domena_kat9",,"ipA24","ipB1357","nie","mieszkanie","wybory387","c031","2014-11-14",
"4046876","k","miasto_woj154","woj12","domena_kat5","73","ipA17","ipB473","nie","mieszkanie","wybory337","r002","2014-11-11",
"4512871",,"miasto_woj154","woj12","domena_kat10","66","ipA27","ipB4737","nie","wiezowiec","wybory337","h003","2014-11-11",
"2870139","m","miasto_woj9","woj10","domena_kat5","74","ipA20","ipB408","nie","mieszkanie","wybory265","c006","2014-11-13",
"4516005",,"miasto_woj154","woj2","domena_kat10","65","ipA12","ipB918","nie","mieszkanie","wybory144","r003","2014-11-11",
"2494478","k","miasto_woj154","woj37","domena_kat5","68","ipA17","ipB1235","nie","mieszkanie","wybory137","r001","2014-11-13",
"768726","m","miasto_woj67","woj12","domena_kat10","75","ipA29","ipB3039","nie","mieszkanie","wybory219","c015","2014-11-12",
"3964777","k","miasto_woj131","woj48","domena_kat24","75","ipA17","ipB2199","nie","mieszkanie","wybory297","r003","2014-11-11",
"3512803","m","miasto_woj86","woj36","domena_kat24",,"ipA5","ipB2919","nie","wiezowiec","wybory201","c017","2014-11-11",
"7667175","k","miasto_woj154","woj37","domena_kat9",,"ipA7","ipB3321","nie","mieszkanie","wybory358","r004","2014-11-15",
"7411305",,"miasto_woj118","woj32","domena_kat24","67","ipA14","ipB2189","nie","mieszkanie","wybory85","c015","2014-11-15",
"4278405","m","miasto_woj154","woj8","domena_kat17","88","ipA18","ipB222","nie","mieszkanie","wybory68","r005","2014-11-11",
"4548896","m","miasto_woj56","woj12","domena_kat21","82","ipA24","ipB2810","nie","mieszkanie","wybory216","c001","2014-11-11",
"178615","m","miasto_woj132","woj12","domena_kat9","74","ipA31","ipB1997","nie",,,,"2014-11-12",
"3897654","k","miasto_woj154","woj1","domena_kat2","65","ipA10","ipB2598","nie","mieszkanie","wybory206","c003","2014-11-11",
"439016","k","miasto_woj110","woj29","domena_kat9","66","ipA11","ipB230","nie","mieszkanie","wybory305","c088","2014-11-12",
"1405527","m","miasto_woj135","woj19","domena_kat24","83","ipA3","ipB578","nie","wiezowiec","wybory213","c034","2014-11-12",
"6130728","m","miasto_woj23","woj18","domena_kat10",,"ipA11","ipB1084","nie","mieszkanie","wybory286","c001","2014-11-14",
"7749650","k","miasto_woj154","woj19","domena_kat9","70","ipA24","ipB103","nie",,,,"2014-11-15",
"3558493","k","miasto_woj154","woj12","domena_kat24","75","ipA29","ipB2698","nie","mieszkanie","wybory293","c044","2014-11-11",
"4907241","m","miasto_woj154","woj37","domena_kat12","83","ipA16","ipB1759","tak","mieszkanie","wybory400","c006","2014-11-14",
"4308031","k","miasto_woj154","woj2","domena_kat9","78","ipA10","ipB881","nie","mieszkanie","wybory96","r302","2014-11-11",
"3300324","k","miasto_woj109","woj23","domena_kat9","73","ipA19","ipB1506","nie","wiezowiec","wybory290","c006","2014-11-13",
"4308684","k","miasto_woj154","woj12","domena_kat15",,"ipA29","ipB1103","nie","mieszkanie","wybory35","c001","2014-11-11",
"3945048","k","miasto_woj154","woj48","domena_kat13","67","ipA25","ipB591","nie","mieszkanie","wybory297","c001","2014-11-11",
"3831032","m","miasto_woj154","woj8","domena_kat5","80","ipA2","ipB2171","nie","mieszkanie","wybory100","r012","2014-11-11",
"5359384","m","miasto_woj154","woj9","domena_kat4","68","ipA16","ipB2746","nie","mieszkanie","wybory207","c002","2014-11-14",
"48728","m","miasto_woj154","woj43","domena_kat2",,"ipA40","ipB486","nie","mieszkanie","wybory432","c010","2014-11-12",
"3897689","m","miasto_woj154","woj43","domena_kat22","67","ipA28","ipB3280","nie","mieszkanie","wybory242","c036","2014-11-11",
"7266341","k","miasto_woj154","woj4","domena_kat22","71","ipA3","ipB91","nie","mieszkanie","wybory424","c008","2014-11-15",
"4931495","k","miasto_woj154","woj42","domena_kat17","79","ipA22","ipB3420","nie","wiezowiec","wybory241","r002","2014-11-14",
"4112167","k","miasto_woj154","woj20","domena_kat3",,"ipA1","ipB326","nie","mieszkanie","wybory181","r005","2014-11-11",
"4517146","m","miasto_woj154","woj17","domena_kat9","94","ipA27","ipB1593","nie",,,,"2014-11-11",
"2879411","k","miasto_woj154","woj36","domena_kat24","70","ipA11","ipB2305","nie","skrzynka","wybory97","b008","2014-11-13",
"2216013","m","miasto_woj112","woj8","domena_kat18","68","ipA23","ipB1009","nie","mieszkanie","wybory41","c065","2014-11-13",
"6502331","k","miasto_woj61","woj14","domena_kat24","68","ipA22","ipB201","nie","mieszkanie","wybory54","c088","2014-11-14",
"4011232","k","miasto_woj154","woj38","domena_kat3","79","ipA3","ipB1398","nie","mieszkanie","wybory105","r002","2014-11-11",
"1730539","k","miasto_woj40","woj38","domena_kat24","71","ipA29","ipB2809","nie","mieszkanie","wybory367","c093","2014-11-12",
"2037368","k","miasto_woj154","woj25","domena_kat25","70","ipA24","ipB2261","tak","wiezowiec","wybory53","c003","2014-11-13",
"1952505","m","miasto_woj154","woj8","domena_kat9","66","ipA5","ipB1959","nie","wiezowiec","wybory361","c046","2014-11-13",
"8014509","m","miasto_woj154","woj30","domena_kat17","65","ipA19","ipB124","nie",,,,"2014-11-15",
"4129136","k","miasto_woj154","woj10","domena_kat17","68","ipA5","ipB3502","nie","mieszkanie","wybory324","r002","2014-11-11",
"6407813",,"miasto_woj154","woj32","domena_kat13",,"ipA17","ipB1500","nie","mieszkanie","wybory210","r003","2014-11-14",
"4050247","k","miasto_woj154","woj50","domena_kat18","82","ipA31","ipB3175","nie","mieszkanie","wybory308","c001","2014-11-11",
"7381297","k","miasto_woj154","woj33","domena_kat9","70","ipA17","ipB1718","nie","mieszkanie","wybory356","c011","2014-11-15",
"6722678",,"miasto_woj66","woj16","domena_kat24",,"ipA7","ipB640","nie","wiezowiec","wybory194","c010","2014-11-15",
"2068782","m","miasto_woj154","woj14","domena_kat10","69","ipA26","ipB2380","nie",,,,"2014-11-13",
"3979074","k","miasto_woj154","woj29","domena_kat10","71","ipA3","ipB51","nie","mieszkanie","wybory204","r003","2014-11-11",
"7418001","m","miasto_woj182","woj8","domena_kat9","66","ipA77","ipB3394","nie","mieszkanie","wybory333","c005","2014-11-15",
"1448182","k","miasto_woj154","woj6","domena_kat17","81","ipA12","ipB3397","nie","mieszkanie","wybory75","c006","2014-11-12",
"3807159","m","miasto_woj154","woj39","domena_kat24",,"ipA26","ipB3624","nie","mieszkanie","wybory251","c070","2014-11-11",
"357503","m","miasto_woj154","woj47","domena_kat24","71","ipA72","ipB2476","nie","wies","wybory399","r001","2014-11-12",
"8140363",,"miasto_woj154","woj19","domena_kat10",,"ipA23","ipB3918","nie","mieszkanie","wybory396","r002","2014-11-15",
"2532841",,"miasto_woj118","woj32","domena_kat24","67","ipA14","ipB2189","nie","mieszkanie","wybory85","c015","2014-11-13",
"3806078","k","miasto_woj104","woj8","domena_kat17","68","ipA9","ipB2343","nie","mieszkanie","wybory261","r067","2014-11-11",
"3739060","m","miasto_woj154","woj20","domena_kat24","67","ipA11","ipB430","nie","mieszkanie","wybory279","r010","2014-11-11",
"3835192","m","miasto_woj154","woj34","domena_kat4","65","ipA25","ipB579","nie","mieszkanie","wybory159","r002","2014-11-11",
"4870064","k","miasto_woj154","woj38","domena_kat3","68","ipA29","ipB4014","nie","mieszkanie","wybory105","r004","2014-11-11",
"8025519","k","miasto_woj154","woj35","domena_kat6","82","ipA5","ipB329","nie","mieszkanie","wybory91","r002","2014-11-15",
"7721050","k","miasto_woj154","woj12","domena_kat9",,"ipA22","ipB2956","nie",,,,"2014-11-15",
"4193842","k","miasto_woj104","woj8","domena_kat9","79","ipA12","ipB382","nie","mieszkanie","wybory261","r006","2014-11-11",
"422810","m","miasto_woj154","woj12","domena_kat24","73","ipA26","ipB2747","nie","wiezowiec","wybory132","c048","2014-11-12",
"1699254","m","miasto_woj154","woj37","domena_kat24","75","ipA7","ipB1153","nie","mieszkanie","wybory358","c013","2014-11-12",
"2176456","m","miasto_woj213","woj8","domena_kat24","73","ipA16","ipB1443","nie",,,,"2014-11-13",
"7176369",,"miasto_woj23","woj18","domena_kat1","75","ipA25","ipB339","nie","wiezowiec","wybory141","c019","2014-11-15",
"1389711","k","miasto_woj154","woj1","domena_kat9","65","ipA11","ipB2823","nie","mieszkanie","wybory291","r002","2014-11-12",
