id,plec,miasto_kat,wojewodztwo,domena_kat,wiek,IPA,IPB,wynik,typ_adresu,wybory,poczta,data,
"3280290","k","miasto_woj129","woj9","domena_kat24","61","ipA11","ipB821","tak",,,,"2014-11-13",
"2585557",,"miasto_woj154","woj17","domena_kat5",,"ipA20","ipB2422","nie",,,,"2014-11-13",
"4234158",,"miasto_woj154","woj17","domena_kat1",,"ipA25","ipB339","nie",,,,"2014-11-11",
"4834484",,"miasto_woj154","woj17","domena_kat24",,"ipA24","ipB103","nie",,,,"2014-11-11",
"25986",,"miasto_woj154","woj17","domena_kat1",,"ipA17","ipB150","nie",,,,"2014-11-12",
"142241",,"miasto_woj154","woj17","domena_kat21",,"ipA2","ipB2940","nie",,,,"2014-11-12",
"61945","k","miasto_woj5","woj3","domena_kat24","18","ipA8","ipB8","nie","mieszkanie","wybory179","c010","2014-11-12",
"2912944",,"miasto_woj154","woj17","domena_kat21",,"ipA3","ipB620","nie",,,,"2014-11-13",
"3050175","k","miasto_woj154","woj37","domena_kat22","70","ipA7","ipB454","nie","mieszkanie","wybory306","c006","2014-11-13",
"825181",,"miasto_woj154","woj8","domena_kat9","24","ipA9","ipB2343","nie",,,,"2014-11-12",
"235022","m","miasto_woj154","woj2","domena_kat17","18","ipA29","ipB2432","tak","mieszkanie","wybory96","c006","2014-11-12",
"2788251","k","miasto_woj154","woj49","domena_kat9","47","ipA22","ipB2591","nie","wiezowiec","wybory271","r002","2014-11-13",
"1739171","k","miasto_woj154","woj5","domena_kat17","28","ipA47","ipB3783","nie","mieszkanie","wybory205","c001","2014-11-12",
"907045",,"miasto_woj154","woj17","domena_kat1",,"ipA7","ipB512","nie",,,,"2014-11-12",
"405039",,"miasto_woj154","woj17","domena_kat24",,"ipA26","ipB1262","nie",,,,"2014-11-12",
"2844330","m","miasto_woj95","woj28","domena_kat24","55","ipA13","ipB46","nie","wiezowiec","wybory66","c014","2014-11-13",
"2603174",,"miasto_woj154","woj17","domena_kat24",,"ipA5","ipB1772","nie",,,,"2014-11-13",
"3904533","k","miasto_woj154","woj9","domena_kat24","50","ipA13","ipB3104","nie","mieszkanie","wybory39","r003","2014-11-11",
"1555237","m","miasto_woj154","woj27","domena_kat17","39","ipA57","ipB4300","tak",,,,"2014-11-12",
"2913052",,"miasto_woj154","woj17","domena_kat11",,"ipA19","ipB453","nie",,,,"2014-11-13",
"1807495","k","miasto_woj133","woj48","domena_kat24","33","ipA4","ipB527","nie","mieszkanie","wybory262","c048","2014-11-13",
"2981056",,"miasto_woj154","woj17","domena_kat9",,"ipA1","ipB482","nie",,,,"2014-11-13",
"4053962",,"miasto_woj154","woj17","domena_kat24",,"ipA25","ipB397","nie",,,,"2014-11-11",
"3298338","k","miasto_woj154","woj48","domena_kat24","45","ipA18","ipB1651","nie","mieszkanie","wybory297","r003","2014-11-13",
"3776393",,"miasto_woj154","woj17","domena_kat24",,"ipA29","ipB4035","nie",,,,"2014-11-11",
"1288509","k","miasto_woj118","woj32","domena_kat24","50","ipA14","ipB99","nie","skrzynka","wybory85","b025","2014-11-12",
"4595568","m","miasto_woj154","woj30","domena_kat24","33","ipA11","ipB1842","nie","wiezowiec","wybory92","c002","2014-11-11",
"1935550","k","miasto_woj134","woj12","domena_kat24",,"ipA10","ipB89","nie",,,,"2014-11-13",
"894258",,"miasto_woj154","woj17","domena_kat24",,"ipA14","ipB474","nie",,,,"2014-11-12",
"2316780",,"miasto_woj154","woj17","domena_kat1",,"ipA18","ipB688","nie",,,,"2014-11-13",
"2709147","m","miasto_woj154","woj9","domena_kat24","41","ipA61","ipB6597","nie","mieszkanie","wybory136","r038","2014-11-13",
"4392149","m","miasto_woj154","woj11","domena_kat24","57","ipA6","ipB1276","nie","skrzynka","wybory226","b007","2014-11-11",
"1980053",,"miasto_woj154","woj4","domena_kat24","48","ipA26","ipB2206","nie","mieszkanie","wybory61","c086","2014-11-13",
"4400814","k","miasto_woj154","woj9","domena_kat1","71","ipA19","ipB256","nie","mieszkanie","wybory9","c032","2014-11-11",
"4319214",,"miasto_woj154","woj17","domena_kat24",,"ipA44","ipB2683","nie",,,,"2014-11-11",
"1105002","k","miasto_woj154","woj43","domena_kat17","46","ipA28","ipB4214","nie","mieszkanie","wybory186","c071","2014-11-12",
"734572",,"miasto_woj154","woj17","domena_kat5",,"ipA17","ipB306","nie",,,,"2014-11-12",
"818090",,"miasto_woj154","woj17","domena_kat9",,"ipA7","ipB2858","nie",,,,"2014-11-12",
"1607953",,"miasto_woj154","woj17","domena_kat9",,"ipA29","ipB1825","nie",,,,"2014-11-12",
"3004761","k","miasto_woj154","woj18","domena_kat10","59","ipA3","ipB208","nie","mieszkanie","wybory164","c005","2014-11-13",
"2746108",,"miasto_woj154","woj17","domena_kat17",,"ipA22","ipB374","nie",,,,"2014-11-13",
"1366782","k","miasto_woj154","woj39","domena_kat24","67","ipA13","ipB2677","nie",,,,"2014-11-12",
"4604176","m","miasto_woj154","woj20","domena_kat24","49","ipA4","ipB2731","nie","mieszkanie","wybory191","r004","2014-11-11",
"4039495","k","miasto_woj154","woj18","domena_kat24","67","ipA14","ipB1047","nie","mieszkanie","wybory339","r001","2014-11-11",
"3025186","k","miasto_woj154","woj20","domena_kat24","58","ipA25","ipB4571","nie","mieszkanie","wybory169","c018","2014-11-13",
"999640",,"miasto_woj154","woj17","domena_kat9",,"ipA19","ipB569","nie",,,,"2014-11-12",
"4612507","k","miasto_woj154","woj42","domena_kat9","58","ipA26","ipB186","nie","mieszkanie","wybory127","h081","2014-11-11",
"864504",,"miasto_woj154","woj17","domena_kat24",,"ipA2","ipB1427","nie",,,,"2014-11-12",
"4228388",,"miasto_woj154","woj17","domena_kat17",,"ipA19","ipB3651","nie",,,,"2014-11-11",
"337009",,"miasto_woj154","woj17","domena_kat9",,"ipA2","ipB1241","nie",,,,"2014-11-12",
"2718233","m","miasto_woj154","woj17","domena_kat9","23","ipA3","ipB939","nie",,,,"2014-11-13",
"4411657",,"miasto_woj154","woj17","domena_kat24",,"ipA27","ipB1091","nie",,,,"2014-11-11",
"608437","k","miasto_woj216","woj11","domena_kat17","31","ipA33","ipB5318","nie",,,,"2014-11-12",
"4407383","k","miasto_woj154","woj8","domena_kat24","76","ipA12","ipB959","nie","mieszkanie","wybory8","c003","2014-11-11",
"1480440",,"miasto_woj154","woj17","domena_kat1",,"ipA19","ipB2601","nie",,,,"2014-11-12",
"4238963","m","miasto_woj154","woj20","domena_kat24","30","ipA23","ipB6054","nie","mieszkanie","wybory191","h063","2014-11-11",
"4351288",,"miasto_woj154","woj17","domena_kat1",,"ipA3","ipB6589","nie",,,,"2014-11-11",
"1361166",,"miasto_woj154","woj17","domena_kat9",,"ipA29","ipB2698","nie",,,,"2014-11-12",
"4674549","k","miasto_woj197","woj44","domena_kat10","73","ipA11","ipB1832","nie","mieszkanie","wybory185","c031","2014-11-11",
"3061915","m","miasto_woj154","woj47","domena_kat11","52","ipA7","ipB625","nie","wiezowiec","wybory349","c006","2014-11-13",
"444929",,"miasto_woj154","woj17","domena_kat13",,"ipA3","ipB2195","nie",,,,"2014-11-12",
"964615",,"miasto_woj2","woj1","domena_kat24",,"ipA11","ipB552","nie","wiezowiec","wybory22","c006","2014-11-12",
"4153965",,"miasto_woj154","woj17","domena_kat10",,"ipA9","ipB1094","nie",,,,"2014-11-11",
"2608136",,"miasto_woj154","woj17","domena_kat5",,"ipA29","ipB161","nie",,,,"2014-11-13",
"3666494","k","miasto_woj154","woj4","domena_kat24","53","ipA13","ipB1624","nie","mieszkanie","wybory61","r006","2014-11-11",
"541361","k","miasto_woj154","woj50","domena_kat17","53","ipA38","ipB5844","nie","mieszkanie","wybory308","c020","2014-11-12",
"223261","m","miasto_woj154","woj17","domena_kat24","23","ipA61","ipB4564","nie",,,,"2014-11-12",
"836376","k","miasto_woj154","woj3","domena_kat17","43","ipA4","ipB1821","nie","mieszkanie","wybory125","c009","2014-11-12",
"3841820",,"miasto_woj154","woj17","domena_kat17",,"ipA7","ipB1916","nie",,,,"2014-11-11",
"974756",,"miasto_woj154","woj17","domena_kat24",,"ipA13","ipB215","nie",,,,"2014-11-12",
"3931230","k","miasto_woj154","woj38","domena_kat9","55","ipA5","ipB1592","nie","mieszkanie","wybory391","r061","2014-11-11",
"669085",,"miasto_woj154","woj17","domena_kat9",,"ipA24","ipB103","nie",,,,"2014-11-12",
"193668","k","miasto_woj117","woj12","domena_kat24","27","ipA2","ipB2062","nie","mieszkanie","wybory58","c013","2014-11-12",
"4113755","k","miasto_woj154","woj42","domena_kat24","42","ipA4","ipB33","nie","mieszkanie","wybory241","r002","2014-11-11",
"874139",,"miasto_woj154","woj17","domena_kat17",,"ipA73","ipB1480","nie",,,,"2014-11-12",
"3910802","k","miasto_woj148","woj8","domena_kat24","22","ipA11","ipB2873","nie","wiezowiec","wybory68","c053","2014-11-11",
"4378598","k","miasto_woj201","woj8","domena_kat1","56","ipA7","ipB1622","tak",,,,"2014-11-11",
"2160701","k","miasto_woj154","woj3","domena_kat24","49","ipA29","ipB2697","tak",,,,"2014-11-13",
"4087098",,"miasto_woj154","woj17","domena_kat9",,"ipA30","ipB2514","nie",,,,"2014-11-11",
"939837","k","miasto_woj33","woj15","domena_kat9","24","ipA30","ipB3688","nie","mieszkanie","wybory343","c001","2014-11-12",
"910921",,"miasto_woj154","woj14","domena_kat12",,"ipA26","ipB2380","nie",,,,"2014-11-12",
"2756282","k","miasto_woj67","woj12","domena_kat10","40","ipA26","ipB2124","nie","wiezowiec","wybory219","c006","2014-11-13",
"3217274","k","miasto_woj154","woj38","domena_kat1","45","ipA17","ipB969","nie","mieszkanie","wybory391","r023","2014-11-13",
"3903139",,"miasto_woj154","woj17","domena_kat10",,"ipA14","ipB1089","nie",,,,"2014-11-11",
"4136489","k","miasto_woj108","woj14","domena_kat24","26","ipA25","ipB875","nie","wiezowiec","wybory228","c095","2014-11-11",
"671635",,"miasto_woj154","woj17","domena_kat24",,"ipA24","ipB103","nie",,,,"2014-11-12",
"3283010","k","miasto_woj154","woj32","domena_kat17","49","ipA5","ipB1258","nie","mieszkanie","wybory323","r012","2014-11-13",
"3261389","k","miasto_woj11","woj6","domena_kat15","70","ipA19","ipB395","tak","wiezowiec","wybory388","c091","2014-11-13",
"1061017",,"miasto_woj154","woj17","domena_kat21",,"ipA49","ipB3700","nie",,,,"2014-11-12",
"132210","m","miasto_woj154","woj12","domena_kat10","37","ipA26","ipB3898","nie","mieszkanie","wybory402","c016","2014-11-12",
"3781993",,"miasto_woj154","woj17","domena_kat9",,"ipA7","ipB2858","nie",,,,"2014-11-11",
"840016","k","miasto_woj154","woj3","domena_kat9","47","ipA27","ipB350","nie","mieszkanie","wybory179","c002","2014-11-12",
"4151263","k","miasto_woj154","woj19","domena_kat9","18","ipA9","ipB1060","nie","mieszkanie","wybory396","r013","2014-11-11",
"4254851","k","miasto_woj154","woj12","domena_kat9","40","ipA10","ipB212","nie",,,,"2014-11-11",
"87096","k","miasto_woj154","woj19","domena_kat24","32","ipA24","ipB1648","nie",,,,"2014-11-12",
"2001783","k","miasto_woj154","woj1","domena_kat24","52","ipA5","ipB1399","nie","mieszkanie","wybory390","c009","2014-11-13",
"1198725",,"miasto_woj154","woj3","domena_kat10",,"ipA2","ipB1427","nie","mieszkanie","wybory403","r034","2014-11-12",
"358793",,"miasto_woj154","woj17","domena_kat4",,"ipA19","ipB2387","nie",,,,"2014-11-12",
"4336764",,"miasto_woj154","woj17","domena_kat4",,"ipA19","ipB108","nie",,,,"2014-11-11",
"4255059","k","miasto_woj154","woj11","domena_kat5",,"ipA25","ipB308","nie",,,,"2014-11-11",
"3262524",,"miasto_woj154","woj17","domena_kat9",,"ipA1","ipB2730","nie",,,,"2014-11-13",
"200301","k","miasto_woj178","woj12","domena_kat24","66","ipA17","ipB247","tak",,,,"2014-11-12",
"4197170","k","miasto_woj154","woj9","domena_kat13","27","ipA7","ipB3847","nie","mieszkanie","wybory379","c075","2014-11-11",
"4287309","k","miasto_woj110","woj29","domena_kat9","36","ipA2","ipB1021","nie","wiezowiec","wybory67","c033","2014-11-11",
"4217000",,"miasto_woj154","woj17","domena_kat24",,"ipA23","ipB2981","nie",,,,"2014-11-11",
"3515413",,"miasto_woj154","woj30","domena_kat18",,"ipA47","ipB2890","nie","mieszkanie","wybory174","r022","2014-11-11",
"3047805","k","miasto_woj59","woj30","domena_kat24","45","ipA2","ipB1238","nie","mieszkanie","wybory157","c012","2014-11-13",
"2479446","k","miasto_woj154","woj20","domena_kat2","85","ipA3","ipB505","nie","wiezowiec","wybory279","c010","2014-11-13",
"13113","m","miasto_woj151","woj22","domena_kat2","71","ipA31","ipB1240","nie","mieszkanie","wybory131","c012","2014-11-12",
"2266778","k","miasto_woj154","woj16","domena_kat22","66","ipA16","ipB1759","nie","mieszkanie","wybory19","c072","2014-11-13",
"3080040","k","miasto_woj27","woj8","domena_kat9","54","ipA26","ipB2568","nie","mieszkanie","wybory196","c071","2014-11-13",
"4784530","k","miasto_woj89","woj5","domena_kat24","31","ipA20","ipB3192","nie","mieszkanie","wybory205","c001","2014-11-11",
"2362838",,"miasto_woj154","woj17","domena_kat9",,"ipA79","ipB7336","nie",,,,"2014-11-13",
"1090510","k","miasto_woj186","woj12","domena_kat9","67","ipA2","ipB14","tak","wiezowiec","wybory283","c026","2014-11-12",
"1621631",,"miasto_woj154","woj19","domena_kat9",,"ipA29","ipB248","nie",,,,"2014-11-12",
"2849394",,"miasto_woj154","woj17","domena_kat10",,"ipA44","ipB2796","nie",,,,"2014-11-13",
"57710","m","miasto_woj154","woj42","domena_kat9","70","ipA25","ipB1321","tak",,,,"2014-11-12",
"4534140",,"miasto_woj154","woj17","domena_kat5",,"ipA20","ipB1677","nie",,,,"2014-11-11",
"1720356",,"miasto_woj154","woj17","domena_kat9",,"ipA7","ipB2982","nie",,,,"2014-11-12",
"4303701",,"miasto_woj154","woj17","domena_kat5",,"ipA25","ipB310","nie",,,,"2014-11-11",
"2822095",,"miasto_woj154","woj17","domena_kat24",,"ipA20","ipB1097","nie",,,,"2014-11-13",
"1624500",,"miasto_woj154","woj2","domena_kat5","59","ipA2","ipB981","nie","mieszkanie","wybory144","c008","2014-11-12",
"1488125","m","miasto_woj154","woj42","domena_kat8","22","ipA26","ipB186","nie","mieszkanie","wybory127","r003","2014-11-12",
"214293",,"miasto_woj154","woj17","domena_kat17",,"ipA24","ipB238","nie",,,,"2014-11-12",
"2279650",,"miasto_woj154","woj17","domena_kat24",,"ipA12","ipB37","nie",,,,"2014-11-13",
"636425",,"miasto_woj154","woj17","domena_kat17",,"ipA13","ipB2407","nie",,,,"2014-11-12",
"4200081",,"miasto_woj154","woj17","domena_kat24",,"ipA3","ipB2272","nie",,,,"2014-11-11",
"3899636","k","miasto_woj185","woj3","domena_kat24",,"ipA29","ipB571","nie","mieszkanie","wybory163","c011","2014-11-11",
"3226416",,"miasto_woj154","woj17","domena_kat10",,"ipA29","ipB2776","nie",,,,"2014-11-13",
"3920725","k","miasto_woj141","woj18","domena_kat24","27","ipA3","ipB175","nie","wiezowiec","wybory423","c070","2014-11-11",
"4540532",,"miasto_woj154","woj17","domena_kat24",,"ipA22","ipB201","nie",,,,"2014-11-11",
"3275214",,"miasto_woj154","woj17","domena_kat9","55","ipA31","ipB555","nie",,,,"2014-11-13",
"3429006","k","miasto_woj180","woj5","domena_kat9","24","ipA19","ipB441","nie","wiezowiec","wybory200","c083","2014-11-11",
"3150020","k","miasto_woj154","woj32","domena_kat10","75","ipA5","ipB3246","nie","mieszkanie","wybory210","r009","2014-11-13",
"4600929","k","miasto_woj154","woj46","domena_kat9","76","ipA12","ipB861","tak","skrzynka","wybory230","b002","2014-11-11",
"1004842",,"miasto_woj154","woj5","domena_kat9",,"ipA45","ipB5003","nie",,,,"2014-11-12",
"3290170","k","miasto_woj154","woj14","domena_kat17",,"ipA20","ipB1535","nie",,,,"2014-11-13",
"2245425",,"miasto_woj154","woj17","domena_kat10",,"ipA19","ipB1132","nie",,,,"2014-11-13",
"4804833","k","miasto_woj51","woj14","domena_kat9","22","ipA2","ipB2836","nie","mieszkanie","wybory197","c015","2014-11-11",
"2766072","k","miasto_woj154","woj2","domena_kat9","33","ipA23","ipB3293","nie","mieszkanie","wybory96","c021","2014-11-13",
"1659480","k","miasto_woj216","woj11","domena_kat5","47","ipA24","ipB457","nie","mieszkanie","wybory46","c009","2014-11-12",
"2904307",,"miasto_woj154","woj17","domena_kat24",,"ipA29","ipB3366","nie",,,,"2014-11-13",
"2876169",,"miasto_woj154","woj2","domena_kat17","62","ipA15","ipB17","nie","mieszkanie","wybory96","r005","2014-11-13",
"1641015",,"miasto_woj154","woj3","domena_kat7",,"ipA27","ipB3127","nie","mieszkanie","wybory359","c018","2014-11-12",
"3065237","k","miasto_woj154","woj4","domena_kat1",,"ipA20","ipB1326","nie","mieszkanie","wybory61","c025","2014-11-13",
"4197564","k","miasto_woj128","woj8","domena_kat5","66","ipA30","ipB5560","tak","mieszkanie","wybory302","c043","2014-11-11",
"2961688","k","miasto_woj76","woj20","domena_kat17",,"ipA3","ipB667","nie","mieszkanie","wybory236","c020","2014-11-13",
"4605299",,"miasto_woj154","woj17","domena_kat9",,"ipA7","ipB485","nie",,,,"2014-11-11",
"4568979",,"miasto_woj154","woj17","domena_kat24",,"ipA26","ipB1847","nie",,,,"2014-11-11",
"535675","k","miasto_woj161","woj4","domena_kat9","36","ipA26","ipB3015","nie","mieszkanie","wybory172","c007","2014-11-12",
"380923",,"miasto_woj154","woj17","domena_kat9",,"ipA11","ipB2976","nie",,,,"2014-11-12",
"4083245",,"miasto_woj154","woj17","domena_kat9",,"ipA4","ipB279","nie",,,,"2014-11-11",
"1257623",,"miasto_woj154","woj8","domena_kat1","39","ipA14","ipB2983","nie","mieszkanie","wybory100","r003","2014-11-12",
"4589233",,"miasto_woj154","woj17","domena_kat17",,"ipA11","ipB2540","nie",,,,"2014-11-11",
"2896416","k","miasto_woj154","woj12","domena_kat17","58","ipA2","ipB3322","nie","mieszkanie","wybory126","c014","2014-11-13",
"4526735",,"miasto_woj154","woj17","domena_kat17",,"ipA44","ipB3660","nie",,,,"2014-11-11",
"933890",,"miasto_woj154","woj17","domena_kat24",,"ipA3","ipB1018","nie",,,,"2014-11-12",
"2962291","k","miasto_woj35","woj1","domena_kat24","45","ipA11","ipB552","nie","wiezowiec","wybory340","c082","2014-11-13",
"2689488","k","miasto_woj154","woj12","domena_kat9","60","ipA2","ipB3515","nie","wiezowiec","wybory288","r005","2014-11-13",
"442029",,"miasto_woj154","woj17","domena_kat17",,"ipA29","ipB2763","nie",,,,"2014-11-12",
"4234264","k","miasto_woj154","woj5","domena_kat2","66","ipA16","ipB353","nie","mieszkanie","wybory244","c089","2014-11-11",
"4694527","k","miasto_woj154","woj1","domena_kat24","76","ipA3","ipB500","nie","mieszkanie","wybory22","c041","2014-11-11",
"2996822","k","miasto_woj8","woj3","domena_kat17","72","ipA13","ipB2167","tak","mieszkanie","wybory276","r098","2014-11-13",
"1103892","m","miasto_woj154","woj40","domena_kat24","66","ipA7","ipB1694","nie","wiezowiec","wybory392","r001","2014-11-12",
"2955411",,"miasto_woj154","woj17","domena_kat1",,"ipA17","ipB1133","nie",,,,"2014-11-13",
"4846145",,"miasto_woj51","woj14","domena_kat17","49","ipA3","ipB578","nie",,,,"2014-11-11",
"4880043",,"miasto_woj154","woj17","domena_kat1",,"ipA45","ipB2046","nie",,,,"2014-11-11",
"3043842","k","miasto_woj28","woj11","domena_kat9","19","ipA12","ipB673","nie","wiezowiec","wybory12","c003","2014-11-13",
"781183",,"miasto_woj154","woj17","domena_kat17",,"ipA5","ipB2446","nie",,,,"2014-11-12",
"248763","k","miasto_woj154","woj40","domena_kat10","19","ipA7","ipB3957","nie","wiezowiec","wybory392","r302","2014-11-12",
"1022220",,"miasto_woj154","woj17","domena_kat10",,"ipA12","ipB4304","nie",,,,"2014-11-12",
"2987668","k","miasto_woj154","woj28","domena_kat9","21","ipA25","ipB1950","nie","wiezowiec","wybory153","c005","2014-11-13",
"4755275","m","miasto_woj154","woj4","domena_kat10","22","ipA26","ipB2206","nie","mieszkanie","wybory424","c069","2014-11-11",
"4750562",,"miasto_woj154","woj21","domena_kat24",,"ipA13","ipB490","nie",,,,"2014-11-11",
"4821523",,"miasto_woj154","woj17","domena_kat10",,"ipA22","ipB541","nie",,,,"2014-11-11",
"818023","k","miasto_woj154","woj15","domena_kat18","73","ipA18","ipB55","nie",,,,"2014-11-12",
"4068246",,"miasto_woj154","woj17","domena_kat18",,"ipA2","ipB1652","nie",,,,"2014-11-11",
"2488937",,"miasto_woj154","woj17","domena_kat10",,"ipA16","ipB1477","nie",,,,"2014-11-13",
"4327641","k","miasto_woj41","woj10","domena_kat18",,"ipA2","ipB2071","nie","mieszkanie","wybory211","c001","2014-11-11",
"368738","m","miasto_woj154","woj8","domena_kat9","26","ipA10","ipB1172","nie","skrzynka","wybory100","b001","2014-11-12",
"66521",,"miasto_woj154","woj17","domena_kat24",,"ipA1","ipB209","nie",,,,"2014-11-12",
"3272897","m","miasto_woj154","woj18","domena_kat24","57","ipA12","ipB274","nie","mieszkanie","wybory258","r001","2014-11-13",
"209292",,"miasto_woj154","woj17","domena_kat15",,"ipA3","ipB854","nie",,,,"2014-11-12",
"2756809","k","miasto_woj35","woj1","domena_kat10","58","ipA44","ipB4218","nie","mieszkanie","wybory340","c091","2014-11-13",
"3114526",,"miasto_woj154","woj17","domena_kat9",,"ipA26","ipB3147","nie",,,,"2014-11-13",
"2148060",,"miasto_woj154","woj17","domena_kat17",,"ipA28","ipB3262","nie",,,,"2014-11-13",
"2869211",,"miasto_woj154","woj17","domena_kat9",,"ipA25","ipB801","nie",,,,"2014-11-13",
"4180409","m","miasto_woj154","woj15","domena_kat9","39","ipA24","ipB103","nie","mieszkanie","wybory229","r001","2014-11-11",
"4502105",,"miasto_woj154","woj17","domena_kat9",,"ipA28","ipB303","nie",,,,"2014-11-11",
"836300","k","miasto_woj154","woj8","domena_kat1","56","ipA26","ipB504","nie","wiezowiec","wybory24","c008","2014-11-12",
"3193225","k","miasto_woj154","woj15","domena_kat17","40","ipA7","ipB785","nie","mieszkanie","wybory301","c023","2014-11-13",
"4767034","k","miasto_woj154","woj20","domena_kat24","58","ipA17","ipB1539","nie","mieszkanie","wybory181","r009","2014-11-11",
"4850901",,"miasto_woj154","woj17","domena_kat9",,"ipA57","ipB4450","nie",,,,"2014-11-11",
"2766920",,"miasto_woj154","woj17","domena_kat1",,"ipA2","ipB1615","nie",,,,"2014-11-13",
"3072389",,"miasto_woj154","woj17","domena_kat24",,"ipA12","ipB56","nie",,,,"2014-11-13",
"3711371",,"miasto_woj154","woj17","domena_kat9",,"ipA44","ipB5551","nie",,,,"2014-11-11",
"4187940",,"miasto_woj154","woj17","domena_kat1",,"ipA29","ipB954","nie",,,,"2014-11-11",
"306358",,"miasto_woj154","woj17","domena_kat24",,"ipA22","ipB331","nie",,,,"2014-11-12",
"3160142","m","miasto_woj154","woj15","domena_kat9","67","ipA12","ipB446","nie","mieszkanie","wybory301","c019","2014-11-13",
"2604463",,"miasto_woj154","woj17","domena_kat9",,"ipA25","ipB951","nie",,,,"2014-11-13",
"2379214",,"miasto_woj154","woj17","domena_kat10",,"ipA7","ipB2192","nie",,,,"2014-11-13",
"2443283",,"miasto_woj154","woj17","domena_kat24",,"ipA14","ipB2076","nie",,,,"2014-11-13",
"4014019",,"miasto_woj154","woj17","domena_kat17",,"ipA44","ipB709","nie",,,,"2014-11-11",
"2688271",,"miasto_woj154","woj17","domena_kat17",,"ipA22","ipB1556","nie",,,,"2014-11-13",
"2868700","m","miasto_woj154","woj3","domena_kat24","36","ipA19","ipB2074","nie","wiezowiec","wybory298","r023","2014-11-13",
"4421717",,"miasto_woj154","woj17","domena_kat24",,"ipA79","ipB6253","nie",,,,"2014-11-11",
"3960255",,"miasto_woj154","woj17","domena_kat1",,"ipA23","ipB1009","nie",,,,"2014-11-11",
"4531115","m","miasto_woj142","woj7","domena_kat24","56","ipA14","ipB1476","nie","mieszkanie","wybory7","c016","2014-11-11",
"908947","m","miasto_woj154","woj1","domena_kat9","55","ipA8","ipB1316","nie",,,,"2014-11-12",
"3002960",,"miasto_woj154","woj17","domena_kat6",,"ipA12","ipB3951","nie",,,,"2014-11-13",
"39704",,"miasto_woj154","woj17","domena_kat5",,"ipA44","ipB2657","nie",,,,"2014-11-12",
"2489136","k","miasto_woj154","woj17","domena_kat9","31","ipA26","ipB344","nie",,,,"2014-11-13",
"1319582",,"miasto_woj154","woj17","domena_kat10",,"ipA11","ipB3136","nie",,,,"2014-11-12",
"4317370","k","miasto_woj154","woj45","domena_kat18","50","ipA4","ipB3769","tak","mieszkanie","wybory202","c001","2014-11-11",
"4594963","k","miasto_woj154","woj22","domena_kat24","65","ipA18","ipB2562","tak",,,,"2014-11-11",
"207948","k","miasto_woj141","woj18","domena_kat9","51","ipA25","ipB1698","nie",,,,"2014-11-12",
"259195","k","miasto_woj154","woj12","domena_kat24","46","ipA5","ipB393","nie","mieszkanie","wybory318","c003","2014-11-12",
"2287946","k","miasto_woj154","woj22","domena_kat9","58","ipA22","ipB1099","tak",,,,"2014-11-13",
"637714",,"miasto_woj154","woj17","domena_kat23",,"ipA1","ipB548","nie",,,,"2014-11-12",
"131924",,"miasto_woj154","woj17","domena_kat10",,"ipA7","ipB971","nie",,,,"2014-11-12",
"973868",,"miasto_woj154","woj17","domena_kat17",,"ipA11","ipB1874","nie",,,,"2014-11-12",
"283404","k","miasto_woj154","woj45","domena_kat24","53","ipA17","ipB752","nie","mieszkanie","wybory202","c021","2014-11-12",
"3852533",,"miasto_woj154","woj17","domena_kat24",,"ipA5","ipB2769","nie",,,,"2014-11-11",
"4218127",,"miasto_woj154","woj17","domena_kat24",,"ipA11","ipB1035","nie",,,,"2014-11-11",
"4481984","k","miasto_woj9","woj10","domena_kat9","67","ipA12","ipB275","nie",,,,"2014-11-11",
"2196399","k","miasto_woj25","woj18","domena_kat1","27","ipA4","ipB279","nie","mieszkanie","wybory178","c001","2014-11-13",
"1770560","k","miasto_woj154","woj4","domena_kat9",,"ipA16","ipB2569","nie","skrzynka","wybory317","b003","2014-11-12",
"2841648","m","miasto_woj121","woj9","domena_kat9","65","ipA3","ipB242","tak",,,,"2014-11-13",
"4395989","m","miasto_woj117","woj12","domena_kat9","28","ipA3","ipB4706","tak","mieszkanie","wybory58","c011","2014-11-11",
"681486",,"miasto_woj154","woj17","domena_kat9",,"ipA5","ipB2521","nie",,,,"2014-11-12",
"2425520","k","miasto_woj154","woj12","domena_kat15",,"ipA16","ipB3100","nie","mieszkanie","wybory283","c018","2014-11-13",
"2436639",,"miasto_woj154","woj17","domena_kat24",,"ipA29","ipB3655","nie",,,,"2014-11-13",
"2825790","k","miasto_woj33","woj15","domena_kat9","45","ipA92","ipB4550","nie","mieszkanie","wybory99","c000","2014-11-13",
"4254895",,"miasto_woj154","woj14","domena_kat24",,"ipA24","ipB233","nie",,,,"2014-11-11",
"4228984","m","miasto_woj154","woj4","domena_kat18","28","ipA12","ipB491","nie","wiezowiec","wybory250","c001","2014-11-11",
"2926011",,"miasto_woj154","woj17","domena_kat24",,"ipA1","ipB1861","nie",,,,"2014-11-13",
"3239409","k","miasto_woj154","woj5","domena_kat10","66","ipA24","ipB103","nie","mieszkanie","wybory106","r092","2014-11-13",
"2790777",,"miasto_woj194","woj30","domena_kat24","57","ipA19","ipB4790","nie",,,,"2014-11-13",
"2687721","k","miasto_woj154","woj10","domena_kat9","55","ipA10","ipB3550","tak","mieszkanie","wybory211","r061","2014-11-13",
