id,plec,miasto_kat,wojewodztwo,domena_kat,wiek,IPA,IPB,wynik,typ_adresu,wybory,poczta,data,
"708617","k","miasto_woj154","woj2","domena_kat24","36","ipA21","ipB4764","nie","mieszkanie","wybory294","r004","2014-11-12",
"1652978","k","miasto_woj154","woj38","domena_kat9","41","ipA3","ipB2254","tak","wiezowiec","wybory374","c008","2014-11-12",
"3695762","m","miasto_woj154","woj20","domena_kat10","59","ipA7","ipB2534","nie","mieszkanie","wybory382","r019","2014-11-11",
"3151453","k","miasto_woj154","woj40","domena_kat17","41","ipA21","ipB4385","nie","mieszkanie","wybory176","r002","2014-11-13",
"857002","k","miasto_woj154","woj32","domena_kat9","22","ipA17","ipB1500","nie","mieszkanie","wybory270","r009","2014-11-12",
"775812","m","miasto_woj154","woj1","domena_kat9","44","ipA14","ipB1144","nie","wiezowiec","wybory1","c100","2014-11-12",
"3439099","k","miasto_woj154","woj2","domena_kat9","43","ipA7","ipB167","nie","mieszkanie","wybory345","r009","2014-11-11",
"1684426","m","miasto_woj154","woj2","domena_kat24","34","ipA17","ipB150","nie","mieszkanie","wybory2","r006","2014-11-12",
"4720992","k","miasto_woj162","woj11","domena_kat9","27","ipA12","ipB1159","nie","wiezowiec","wybory104","c067","2014-11-11",
"353750",,"miasto_woj154","woj8","domena_kat10","46","ipA2","ipB1021","nie","mieszkanie","wybory27","c060","2014-11-12",
"3794530","m","miasto_woj154","woj1","domena_kat1","33","ipA29","ipB2776","nie","wiezowiec","wybory20","c016","2014-11-11",
"4878297","m","miasto_woj59","woj30","domena_kat10","34","ipA14","ipB5475","nie",,,,"2014-11-11",
"3158788","k","miasto_woj154","woj47","domena_kat9","68","ipA26","ipB950","nie","mieszkanie","wybory399","c021","2014-11-13",
"841888","m","miasto_woj154","woj48","domena_kat9","46","ipA13","ipB726","nie","mieszkanie","wybory299","c009","2014-11-12",
"569398","m","miasto_woj154","woj30","domena_kat9","56","ipA22","ipB2392","nie","skrzynka","wybory117","b012","2014-11-12",
"3881683","k","miasto_woj154","woj1","domena_kat19","71","ipA17","ipB912","nie","mieszkanie","wybory390","r001","2014-11-11",
"4849827","k","miasto_woj154","woj12","domena_kat24","28","ipA3","ipB1000","nie","mieszkanie","wybory49","c017","2014-11-11",
"2548356","k","miasto_woj138","woj19","domena_kat5","61","ipA24","ipB457","nie",,,,"2014-11-13",
"778204",,"miasto_woj154","woj17","domena_kat9",,"ipA61","ipB858","nie",,,,"2014-11-12",
"3378698",,"miasto_woj154","woj17","domena_kat10",,"ipA20","ipB2667","nie",,,,"2014-11-13",
"489680","k","miasto_woj154","woj9","domena_kat2","70","ipA2","ipB5710","nie","mieszkanie","wybory207","c017","2014-11-12",
"3304201","m","miasto_woj154","woj23","domena_kat9","31","ipA22","ipB2330","tak","skrzynka","wybory40","b021","2014-11-13",
"3175379","m","miasto_woj154","woj11","domena_kat24","43","ipA1","ipB3088","nie","mieszkanie","wybory304","r046","2014-11-13",
"4632265","k","miasto_woj154","woj4","domena_kat8","52","ipA26","ipB2206","nie","mieszkanie","wybory360","r004","2014-11-11",
"4096299","k","miasto_woj154","woj6","domena_kat9","24","ipA19","ipB1170","nie","mieszkanie","wybory397","r007","2014-11-11",
"1597156","k","miasto_woj184","woj33","domena_kat9","36","ipA22","ipB1354","nie","wiezowiec","wybory188","c008","2014-11-12",
"2921938",,"miasto_woj33","woj15","domena_kat9",,"ipA72","ipB7567","nie",,,,"2014-11-13",
"10176",,"miasto_woj166","woj42","domena_kat9",,"ipA26","ipB1186","nie",,,,"2014-11-12",
"1581721","k","miasto_woj154","woj18","domena_kat24","43","ipA22","ipB2108","nie",,,,"2014-11-12",
"4542495","k","miasto_woj154","woj14","domena_kat9",,"ipA22","ipB155","nie","mieszkanie","wybory267","c014","2014-11-11",
"837290","m","miasto_woj154","woj5","domena_kat24","49","ipA12","ipB4317","nie","skrzynka","wybory5","b004","2014-11-12",
"1678340",,"miasto_woj154","woj17","domena_kat9",,"ipA11","ipB367","nie",,,,"2014-11-12",
"1761485","k","miasto_woj154","woj33","domena_kat24","37","ipA17","ipB1718","nie","mieszkanie","wybory188","c002","2014-11-12",
"1328992","k","miasto_woj154","woj5","domena_kat9","32","ipA7","ipB167","tak","mieszkanie","wybory133","r005","2014-11-12",
"4712322",,"miasto_woj224","woj51","domena_kat9",,"ipA17","ipB2399","nie",,,,"2014-11-11",
"4478695","k","miasto_woj154","woj38","domena_kat17","51","ipA26","ipB1687","nie","mieszkanie","wybory370","r022","2014-11-11",
"2853409","m","miasto_woj154","woj14","domena_kat24","51","ipA26","ipB2484","nie","mieszkanie","wybory368","c006","2014-11-13",
"4610893","k","miasto_woj106","woj12","domena_kat24","22","ipA2","ipB873","nie","mieszkanie","wybory409","c022","2014-11-11",
"4526645","k","miasto_woj154","woj41","domena_kat24","30","ipA30","ipB1104","nie","mieszkanie","wybory292","r003","2014-11-11",
"3035540","k","miasto_woj154","woj32","domena_kat24","26","ipA27","ipB733","nie","mieszkanie","wybory152","r003","2014-11-13",
"2959352","k","miasto_woj154","woj48","domena_kat3","73","ipA29","ipB2963","nie","mieszkanie","wybory222","r802","2014-11-13",
"2544630",,"miasto_woj154","woj17","domena_kat1",,"ipA28","ipB2439","nie",,,,"2014-11-13",
"2930283","k","miasto_woj154","woj17","domena_kat10","65","ipA3","ipB1868","nie",,,,"2014-11-13",
"4492554",,"miasto_woj154","woj1","domena_kat17",,"ipA4","ipB4","nie",,,,"2014-11-11",
"3115144","m","miasto_woj154","woj3","domena_kat9","60","ipA29","ipB543","nie","mieszkanie","wybory254","r018","2014-11-13",
"4532516","k","miasto_woj35","woj1","domena_kat9","58","ipA1","ipB22","nie","mieszkanie","wybory340","c093","2014-11-11",
"3696058","k","miasto_woj128","woj8","domena_kat3","53","ipA6","ipB6","nie","mieszkanie","wybory95","c021","2014-11-11",
"2288872",,"miasto_woj154","woj32","domena_kat13",,"ipA19","ipB1132","nie","mieszkanie","wybory210","r003","2014-11-13",
"3271510","k","miasto_woj154","woj42","domena_kat9","58","ipA1","ipB162","nie","skrzynka","wybory241","b003","2014-11-13",
"1355505","m","miasto_woj98","woj5","domena_kat11","29","ipA32","ipB3138","nie","wiezowiec","wybory205","c006","2014-11-12",
"2613654","k","miasto_woj154","woj10","domena_kat24","59","ipA11","ipB246","nie",,,,"2014-11-13",
"2030560","m","miasto_woj108","woj14","domena_kat24","44","ipA15","ipB17","nie","mieszkanie","wybory228","c051","2014-11-13",
"1967486","k","miasto_woj154","woj3","domena_kat24","59","ipA6","ipB286","nie","mieszkanie","wybory319","c001","2014-11-13",
"4664259","m","miasto_woj134","woj12","domena_kat9","45","ipA6","ipB6","tak",,,,"2014-11-11",
"1629071","k","miasto_woj154","woj20","domena_kat24","24","ipA12","ipB56","nie","mieszkanie","wybory279","r005","2014-11-12",
"4208710","m","miasto_woj154","woj13","domena_kat9","33","ipA9","ipB195","tak","mieszkanie","wybory108","c003","2014-11-11",
"1715511","m","miasto_woj154","woj8","domena_kat24","67","ipA7","ipB445","nie","mieszkanie","wybory41","r011","2014-11-12",
"3038551","k","miasto_woj100","woj3","domena_kat24","38","ipA18","ipB840","nie","mieszkanie","wybory383","c022","2014-11-13",
"4016449","k","miasto_woj154","woj4","domena_kat17",,"ipA11","ipB1704","nie","mieszkanie","wybory424","c005","2014-11-11",
"4436659",,"miasto_woj154","woj30","domena_kat10",,"ipA11","ipB95","nie","wiezowiec","wybory92","c057","2014-11-11",
"3449603","m","miasto_woj65","woj3","domena_kat9","33","ipA25","ipB1359","nie","mieszkanie","wybory266","c016","2014-11-11",
"755870","k","miasto_woj224","woj51","domena_kat5","62","ipA6","ipB6","nie","mieszkanie","wybory405","c022","2014-11-12",
"4333854","k","miasto_woj154","woj48","domena_kat9","29","ipA7","ipB167","tak","wiezowiec","wybory285","r022","2014-11-11",
"373612","k","miasto_woj154","woj46","domena_kat9","60","ipA17","ipB1371","nie","mieszkanie","wybory230","r002","2014-11-12",
"2547502","k","miasto_woj154","woj3","domena_kat24","34","ipA12","ipB3365","nie","wiezowiec","wybory336","h062","2014-11-13",
"1084150","k","miasto_woj218","woj48","domena_kat9","35","ipA17","ipB2444","nie","mieszkanie","wybory269","r001","2014-11-12",
"1789169","k","miasto_woj154","woj3","domena_kat24","42","ipA10","ipB2408","nie","mieszkanie","wybory403","c014","2014-11-13",
"975369","k","miasto_woj87","woj3","domena_kat1",,"ipA23","ipB58","nie","mieszkanie","wybory3","c016","2014-11-12",
"2504678","m","miasto_woj154","woj34","domena_kat9","28","ipA47","ipB3561","nie","mieszkanie","wybory295","c008","2014-11-13",
"4434863",,"miasto_woj154","woj4","domena_kat9",,"ipA13","ipB1624","nie","mieszkanie","wybory61","c001","2014-11-11",
"3242892","m","miasto_woj154","woj40","domena_kat17","61","ipA23","ipB849","nie","mieszkanie","wybory233","r001","2014-11-13",
"1864429",,"miasto_woj154","woj3","domena_kat9",,"ipA44","ipB1203","nie","wiezowiec","wybory298","c064","2014-11-13",
"3893618","k","miasto_woj154","woj3","domena_kat24","47","ipA14","ipB822","nie","mieszkanie","wybory383","c011","2014-11-11",
"3230028","m","miasto_woj172","woj16","domena_kat9","30","ipA11","ipB2116","nie","mieszkanie","wybory330","c026","2014-11-13",
"3369480","k","miasto_woj154","woj20","domena_kat1","63","ipA17","ipB892","nie","skrzynka","wybory111","b012","2014-11-13",
"4701804",,"miasto_woj19","woj25","domena_kat24",,"ipA5","ipB2696","nie","mieszkanie","wybory217","c003","2014-11-11",
"3351315","k","miasto_woj154","woj1","domena_kat24","29","ipA11","ipB1446","nie","wiezowiec","wybory206","c002","2014-11-13",
"3405391",,"miasto_woj154","woj25","domena_kat9","38","ipA24","ipB100","nie","mieszkanie","wybory53","r012","2014-11-11",
"2000279",,"miasto_woj154","woj39","domena_kat24",,"ipA31","ipB1737","nie",,,,"2014-11-13",
"1573475","k","miasto_woj154","woj49","domena_kat24","28","ipA17","ipB319","nie","mieszkanie","wybory271","c013","2014-11-12",
"1177278","k","miasto_woj154","woj15","domena_kat9",,"ipA31","ipB3253","nie","mieszkanie","wybory30","r001","2014-11-12",
"3277945","k","miasto_woj65","woj3","domena_kat24","39","ipA3","ipB1760","nie","mieszkanie","wybory266","c012","2014-11-13",
"3778163","m","miasto_woj133","woj48","domena_kat9","49","ipA44","ipB1386","nie","mieszkanie","wybory262","c023","2014-11-11",
"3263393","k","miasto_woj154","woj30","domena_kat9","18","ipA4","ipB2382","nie","mieszkanie","wybory198","r002","2014-11-13",
"4694926",,"miasto_woj154","woj12","domena_kat10","61","ipA19","ipB577","nie","mieszkanie","wybory274","c018","2014-11-11",
"4559602","m","miasto_woj154","woj40","domena_kat24","50","ipA7","ipB3090","nie","wiezowiec","wybory233","c067","2014-11-11",
"82154","k","miasto_woj231","woj21","domena_kat9","29","ipA11","ipB2861","nie","wiezowiec","wybory421","c003","2014-11-12",
"4400885","m","miasto_woj154","woj10","domena_kat24","58","ipA17","ipB2805","nie","mieszkanie","wybory10","c001","2014-11-11",
"1260651",,"miasto_woj154","woj30","domena_kat10",,"ipA11","ipB95","nie","wiezowiec","wybory92","c057","2014-11-12",
"3550256","k","miasto_woj154","woj5","domena_kat1","30","ipA1","ipB22","nie","mieszkanie","wybory173","r082","2014-11-11",
"3258612","k","miasto_woj154","woj40","domena_kat24","32","ipA7","ipB1880","nie","mieszkanie","wybory392","c059","2014-11-13",
"3047535","m","miasto_woj154","woj27","domena_kat9","41","ipA3","ipB3083","nie","mieszkanie","wybory417","c017","2014-11-13",
"3350374","m","miasto_woj162","woj11","domena_kat9","26","ipA19","ipB1805","nie","wiezowiec","wybory209","c071","2014-11-13",
"1807003","m","miasto_woj178","woj12","domena_kat10","29","ipA1","ipB1222","nie",,,,"2014-11-13",
"2965844",,"miasto_woj154","woj31","domena_kat19","55","ipA42","ipB1074","nie","mieszkanie","wybory76","r005","2014-11-13",
"3099736","m","miasto_woj154","woj3","domena_kat24","32","ipA4","ipB4","nie","mieszkanie","wybory319","c014","2014-11-13",
"685470",,"miasto_woj28","woj11","domena_kat24",,"ipA42","ipB4566","nie","mieszkanie","wybory12","c021","2014-11-12",
"4611811",,"miasto_woj154","woj22","domena_kat9",,"ipA15","ipB3065","nie","mieszkanie","wybory131","r003","2014-11-11",
"1193943",,"miasto_woj98","woj5","domena_kat1","36","ipA32","ipB3138","nie","mieszkanie","wybory205","c007","2014-11-12",
"1020391","m","miasto_woj9","woj10","domena_kat24","34","ipA23","ipB58","nie","mieszkanie","wybory381","c017","2014-11-12",
"1304074","k","miasto_woj154","woj8","domena_kat10","18","ipA3","ipB854","tak",,,,"2014-11-12",
"1620138","k","miasto_woj154","woj40","domena_kat10","39","ipA9","ipB2539","nie","mieszkanie","wybory233","c018","2014-11-12",
"4489663",,"miasto_woj154","woj48","domena_kat24",,"ipA25","ipB1359","nie","mieszkanie","wybory285","r001","2014-11-11",
"4159572","k","miasto_woj154","woj9","domena_kat24","36","ipA29","ipB1385","nie","wiezowiec","wybory207","c004","2014-11-11",
"2175186",,"miasto_woj37","woj8","domena_kat9",,"ipA11","ipB691","nie","wiezowiec","wybory333","c065","2014-11-13",
"1694600","k","miasto_woj154","woj10","domena_kat24","73","ipA6","ipB492","nie","mieszkanie","wybory10","c003","2014-11-12",
"3232356","k","miasto_woj160","woj4","domena_kat9","52","ipA16","ipB2569","nie",,,,"2014-11-13",
"2546827","m","miasto_woj154","woj18","domena_kat9","53","ipA24","ipB878","nie","mieszkanie","wybory156","c010","2014-11-13",
"3255846","k","miasto_woj154","woj42","domena_kat9","60","ipA28","ipB4733","nie","mieszkanie","wybory241","r001","2014-11-13",
"4669636","k","miasto_woj154","woj15","domena_kat5",,"ipA26","ipB504","nie","mieszkanie","wybory62","c012","2014-11-11",
"3313388","k","miasto_woj154","woj43","domena_kat24",,"ipA20","ipB405","nie","mieszkanie","wybory432","c057","2014-11-13",
"4366659","k","miasto_woj154","woj43","domena_kat9","51","ipA19","ipB292","nie","mieszkanie","wybory186","c024","2014-11-11",
"1080802","k","miasto_woj154","woj14","domena_kat24","22","ipA23","ipB58","nie","mieszkanie","wybory267","c009","2014-11-12",
"4807704",,"miasto_woj154","woj32","domena_kat24","51","ipA60","ipB6932","nie",,,,"2014-11-11",
"3283554","k","miasto_woj154","woj41","domena_kat10","41","ipA15","ipB17","nie","mieszkanie","wybory112","h061","2014-11-13",
"1406513","m","miasto_woj154","woj28","domena_kat1","56","ipA26","ipB142","nie","mieszkanie","wybory177","r023","2014-11-12",
"4360031","m","miasto_woj154","woj37","domena_kat24","34","ipA11","ipB1380","nie","wiezowiec","wybory353","c013","2014-11-11",
"2633096","m","miasto_woj154","woj12","domena_kat17","76","ipA10","ipB2402","nie","mieszkanie","wybory293","c012","2014-11-13",
"4164014","m","miasto_woj154","woj6","domena_kat9","42","ipA20","ipB3140","nie","mieszkanie","wybory410","c033","2014-11-11",
"4558258","k","miasto_woj154","woj39","domena_kat9","24","ipA13","ipB490","nie",,,,"2014-11-11",
"2588542",,"miasto_woj154","woj39","domena_kat20",,"ipA13","ipB490","nie",,,,"2014-11-13",
"3575226",,"miasto_woj154","woj30","domena_kat10",,"ipA11","ipB95","nie","wiezowiec","wybory92","c057","2014-11-11",
"4273652",,"miasto_woj154","woj12","domena_kat9","67","ipA9","ipB1143","nie","mieszkanie","wybory416","c029","2014-11-11",
"206343",,"miasto_woj154","woj17","domena_kat24","60","ipA33","ipB2001","nie",,,,"2014-11-12",
"3089479","k","miasto_woj154","woj30","domena_kat9","28","ipA26","ipB847","nie","wiezowiec","wybory414","c005","2014-11-13",
"4399256","k","miasto_woj154","woj1","domena_kat24","32","ipA8","ipB783","nie","mieszkanie","wybory143","c016","2014-11-11",
"3851447","k","miasto_woj154","woj3","domena_kat9","18","ipA29","ipB2538","nie","mieszkanie","wybory377","c004","2014-11-11",
"1754023","k","miasto_woj154","woj12","domena_kat22","71","ipA3","ipB3129","nie",,,,"2014-11-12",
"4648135","k","miasto_woj154","woj28","domena_kat22","42","ipA17","ipB1581","nie","mieszkanie","wybory177","c007","2014-11-11",
"4600146","k","miasto_woj154","woj18","domena_kat9","41","ipA22","ipB792","tak",,,,"2014-11-11",
"4442579","k","miasto_woj1","woj3","domena_kat24",,"ipA26","ipB1243","nie","mieszkanie","wybory384","c039","2014-11-11",
"1443500","m","miasto_woj154","woj34","domena_kat2","57","ipA3","ipB78","nie","mieszkanie","wybory159","c020","2014-11-12",
"4793556","m","miasto_woj154","woj50","domena_kat24","30","ipA5","ipB304","nie","mieszkanie","wybory308","c004","2014-11-11",
"4647006","k","miasto_woj31","woj16","domena_kat24","33","ipA12","ipB3107","nie","wiezowiec","wybory189","c015","2014-11-11",
"925413","m","miasto_woj154","woj30","domena_kat1","75","ipA43","ipB4249","nie","mieszkanie","wybory223","r025","2014-11-12",
"51577","k","miasto_woj154","woj10","domena_kat9","57","ipA14","ipB2436","nie","mieszkanie","wybory280","c006","2014-11-12",
"3323531","k","miasto_woj154","woj15","domena_kat24",,"ipA10","ipB2385","nie","mieszkanie","wybory343","c097","2014-11-13",
"3292876","k","miasto_woj154","woj33","domena_kat9","49","ipA28","ipB90","nie","mieszkanie","wybory87","r011","2014-11-13",
"4629514","k","miasto_woj154","woj17","domena_kat9",,"ipA5","ipB1196","nie",,,,"2014-11-11",
"1547567","m","miasto_woj154","woj20","domena_kat25","44","ipA14","ipB735","nie","mieszkanie","wybory279","r022","2014-11-12",
"453435","k","miasto_woj213","woj8","domena_kat9","59","ipA9","ipB2376","nie",,,,"2014-11-12",
"4439995",,"miasto_woj154","woj28","domena_kat9",,"ipA5","ipB2291","nie",,,,"2014-11-11",
"3345123","m","miasto_woj104","woj8","domena_kat9","21","ipA12","ipB382","nie","wiezowiec","wybory261","c075","2014-11-13",
"1537817","k","miasto_woj154","woj12","domena_kat24","31","ipA4","ipB4","nie","wiezowiec","wybory312","c005","2014-11-12",
"4629402","k","miasto_woj154","woj46","domena_kat24","53","ipA18","ipB2562","nie","mieszkanie","wybory316","r007","2014-11-11",
"2569057",,"miasto_woj33","woj15","domena_kat9",,"ipA47","ipB4716","nie",,,,"2014-11-13",
"3224727","m","miasto_woj154","woj20","domena_kat9","31","ipA11","ipB1654","nie","mieszkanie","wybory296","c027","2014-11-13",
"933195","k","miasto_woj154","woj21","domena_kat5","52","ipA4","ipB1658","nie","wiezowiec","wybory36","c021","2014-11-12",
"246587","m","miasto_woj154","woj37","domena_kat13","32","ipA25","ipB909","nie",,,,"2014-11-12",
"4814170","k","miasto_woj154","woj1","domena_kat24",,"ipA15","ipB5029","nie",,,,"2014-11-11",
"1749639","k","miasto_woj154","woj4","domena_kat2","43","ipA8","ipB1641","nie",,,,"2014-11-12",
"1687785",,"miasto_woj4","woj16","domena_kat9",,"ipA2","ipB1647","nie",,,,"2014-11-12",
"3336745","k","miasto_woj154","woj15","domena_kat5","61","ipA17","ipB879","nie","mieszkanie","wybory47","c022","2014-11-13",
"4079048","k","miasto_woj19","woj25","domena_kat24","61","ipA1","ipB6906","nie","mieszkanie","wybory217","c072","2014-11-11",
"2621297","m","miasto_woj154","woj39","domena_kat24","51","ipA11","ipB2196","nie","mieszkanie","wybory227","r077","2014-11-13",
"4684551","k","miasto_woj154","woj3","domena_kat10",,"ipA13","ipB72","nie","mieszkanie","wybory166","h075","2014-11-11",
"1237969",,"miasto_woj178","woj12","domena_kat5","59","ipA11","ipB2952","nie","wiezowiec","wybory199","c015","2014-11-12",
"2640073","m","miasto_woj154","woj12","domena_kat18","49","ipA47","ipB5284","nie","mieszkanie","wybory219","r008","2014-11-13",
"4664541","k","miasto_woj154","woj15","domena_kat9","68","ipA17","ipB448","nie","mieszkanie","wybory151","r010","2014-11-11",
"4721567","m","miasto_woj11","woj6","domena_kat10","22","ipA6","ipB6","tak","wiezowiec","wybory388","c054","2014-11-11",
"4272773","k","miasto_woj154","woj2","domena_kat9",,"ipA17","ipB150","nie","wiezowiec","wybory96","c069","2014-11-11",
"2241395","m","miasto_woj154","woj22","domena_kat9","61","ipA25","ipB786","nie","mieszkanie","wybory331","c006","2014-11-13",
"761883","k","miasto_woj14","woj37","domena_kat9","77","ipA19","ipB3155","nie","mieszkanie","wybory358","c028","2014-11-12",
"1059427","k","miasto_woj87","woj3","domena_kat9","31","ipA2","ipB1427","nie",,,,"2014-11-12",
"3118711",,"miasto_woj154","woj18","domena_kat24","19","ipA12","ipB1038","nie",,,,"2014-11-13",
"2255500","k","miasto_woj154","woj30","domena_kat9","35","ipA20","ipB650","nie","wiezowiec","wybory223","c028","2014-11-13",
"2917095","m","miasto_woj154","woj7","domena_kat22","60","ipA17","ipB1904","nie","mieszkanie","wybory7","r005","2014-11-13",
"1702929","k","miasto_woj154","woj46","domena_kat24","64","ipA5","ipB2696","nie","wiezowiec","wybory230","c024","2014-11-12",
"4473441",,"miasto_woj154","woj17","domena_kat9",,"ipA28","ipB283","nie",,,,"2014-11-11",
"3723878","k","miasto_woj23","woj18","domena_kat9","51","ipA4","ipB4","tak","wiezowiec","wybory218","c008","2014-11-11",
"1798966","m","miasto_woj2","woj1","domena_kat7","57","ipA24","ipB1968","nie",,,,"2014-11-13",
"4719088","k","miasto_woj154","woj34","domena_kat9","63","ipA25","ipB870","nie","mieszkanie","wybory159","h062","2014-11-11",
"4263036","k","miasto_woj217","woj22","domena_kat24","45","ipA25","ipB2045","nie","wiezowiec","wybory64","c006","2014-11-11",
"2901110",,"miasto_woj154","woj17","domena_kat24",,"ipA28","ipB632","nie",,,,"2014-11-13",
"1492269","k","miasto_woj154","woj32","domena_kat10","51","ipA53","ipB4314","nie","mieszkanie","wybory210","r007","2014-11-12",
"4609630","m","miasto_woj154","woj12","domena_kat15","47","ipA6","ipB6","nie","mieszkanie","wybory73","c037","2014-11-11",
"433680","k","miasto_woj154","woj25","domena_kat9","31","ipA4","ipB1161","nie","mieszkanie","wybory53","r002","2014-11-12",
"552683","m","miasto_woj154","woj12","domena_kat24","60","ipA6","ipB6","nie","mieszkanie","wybory433","c007","2014-11-12",
"4596728","k","miasto_woj107","woj4","domena_kat10","38","ipA19","ipB437","nie","mieszkanie","wybory360","c084","2014-11-11",
"4726250","k","miasto_woj154","woj37","domena_kat9","29","ipA16","ipB3193","nie","mieszkanie","wybory101","c009","2014-11-11",
"2519888","k","miasto_woj154","woj1","domena_kat9","24","ipA11","ipB2783","nie","wiezowiec","wybory291","c008","2014-11-13",
"2205312","m","miasto_woj154","woj14","domena_kat24","27","ipA32","ipB113","nie",,,,"2014-11-13",
"4171691","k","miasto_woj185","woj3","domena_kat24","27","ipA29","ipB111","nie","mieszkanie","wybory344","r078","2014-11-11",
"2839056","k","miasto_woj154","woj34","domena_kat9","22","ipA15","ipB17","tak","skrzynka","wybory129","b004","2014-11-13",
"3176041","k","miasto_woj154","woj38","domena_kat17","65","ipA27","ipB930","nie","mieszkanie","wybory374","h030","2014-11-13",
"2082753","k","miasto_woj154","woj13","domena_kat10","50","ipA13","ipB1431","nie","mieszkanie","wybory108","c011","2014-11-13",
"4629169",,"miasto_woj154","woj44","domena_kat17",,"ipA24","ipB3313","nie","mieszkanie","wybory185","c001","2014-11-11",
"538928",,"miasto_woj197","woj44","domena_kat10",,"ipA16","ipB210","nie",,,,"2014-11-12",
"4499446","k","miasto_woj154","woj15","domena_kat24","50","ipA7","ipB971","nie","mieszkanie","wybory232","c006","2014-11-11",
"4593926","k","miasto_woj154","woj38","domena_kat9","57","ipA19","ipB2962","nie","mieszkanie","wybory367","r008","2014-11-11",
"4736847","k","miasto_woj136","woj38","domena_kat24","25","ipA17","ipB3256","nie",,,,"2014-11-11",
"1763110","m","miasto_woj154","woj18","domena_kat24","58","ipA3","ipB208","nie","mieszkanie","wybory339","c035","2014-11-12",
"4797970","k","miasto_woj77","woj38","domena_kat9","24","ipA19","ipB1912","nie","wiezowiec","wybory335","c050","2014-11-11",
"2789448","m","miasto_woj33","woj15","domena_kat9","25","ipA10","ipB1172","nie","mieszkanie","wybory99","c008","2014-11-13",
"4521975","k","miasto_woj127","woj3","domena_kat24",,"ipA7","ipB705","nie","wiezowiec","wybory154","c023","2014-11-11",
"1779362","m","miasto_woj154","woj18","domena_kat10",,"ipA16","ipB1263","nie",,,,"2014-11-13",
"4388599","k","miasto_woj154","woj3","domena_kat17","83","ipA4","ipB1730","nie","wiezowiec","wybory163","r004","2014-11-11",
"3635136","m","miasto_woj72","woj11","domena_kat9","45","ipA6","ipB6","tak","wiezowiec","wybory120","c086","2014-11-11",
"2650302","m","miasto_woj110","woj29","domena_kat9","52","ipA6","ipB6","nie","mieszkanie","wybory119","c077","2014-11-13",
"406382",,"miasto_woj154","woj4","domena_kat9",,"ipA12","ipB81","nie",,,,"2014-11-12",
"3772109","k","miasto_woj163","woj4","domena_kat9","34","ipA12","ipB656","nie","mieszkanie","wybory243","c097","2014-11-11",
"4424585",,"miasto_woj154","woj17","domena_kat9",,"ipA4","ipB4","nie",,,,"2014-11-11",
"4576284","k","miasto_woj109","woj23","domena_kat9",,"ipA26","ipB711","nie","mieszkanie","wybory290","c009","2014-11-11",
"4820491","m","miasto_woj154","woj19","domena_kat24","44","ipA7","ipB1374","nie","wiezowiec","wybory396","c001","2014-11-11",
"4593407","m","miasto_woj154","woj28","domena_kat9","48","ipA23","ipB58","nie","mieszkanie","wybory155","c006","2014-11-11",
"1664179","m","miasto_woj154","woj40","domena_kat10","21","ipA7","ipB1627","nie","mieszkanie","wybory392","c014","2014-11-12",
"5543","m","miasto_woj218","woj48","domena_kat1","48","ipA44","ipB780","nie","wiezowiec","wybory269","c058","2014-11-12",
"4870962","k","miasto_woj150","woj33","domena_kat9","53","ipA6","ipB6","tak","mieszkanie","wybory393","c016","2014-11-11",
"2584082",,"miasto_woj154","woj34","domena_kat24",,"ipA65","ipB7441","nie",,,,"2014-11-13",
"2581886","k","miasto_woj64","woj2","domena_kat9","33","ipA7","ipB167","nie","wiezowiec","wybory315","c083","2014-11-13",
"3808831",,"miasto_woj57","woj42","domena_kat20","45","ipA22","ipB566","nie","mieszkanie","wybory127","c023","2014-11-11",
"4355826","m","miasto_woj154","woj12","domena_kat24","35","ipA6","ipB1123","nie",,,,"2014-11-11",
"2665575","m","miasto_woj154","woj39","domena_kat24","51","ipA11","ipB2196","nie","mieszkanie","wybory227","r077","2014-11-13",
"4343024",,"miasto_woj154","woj22","domena_kat24",,"ipA12","ipB37","nie",,,,"2014-11-11",
"2101027",,"miasto_woj154","woj9","domena_kat24","45","ipA14","ipB1701","nie","mieszkanie","wybory13","r054","2014-11-13",
"4168387","k","miasto_woj154","woj18","domena_kat24","45","ipA12","ipB274","nie","mieszkanie","wybory339","r006","2014-11-11",
"105725","k","miasto_woj154","woj46","domena_kat24","36","ipA29","ipB575","nie","mieszkanie","wybory316","c005","2014-11-12",
"1728216","k","miasto_woj154","woj17","domena_kat10","28","ipA24","ipB1462","nie",,,,"2014-11-12",
"4768968","m","miasto_woj154","woj10","domena_kat9",,"ipA2","ipB2582","nie","mieszkanie","wybory280","r068","2014-11-11",
"900017","k","miasto_woj154","woj37","domena_kat17","63","ipA38","ipB6598","nie","wiezowiec","wybory306","c020","2014-11-12",
"3946899",,"miasto_woj154","woj17","domena_kat9",,"ipA24","ipB956","nie",,,,"2014-11-11",
"3070656","m","miasto_woj154","woj38","domena_kat9","46","ipA6","ipB717","tak","mieszkanie","wybory374","c001","2014-11-13",
"4562888","k","miasto_woj154","woj10","domena_kat24",,"ipA6","ipB6","nie","wiezowiec","wybory381","c770","2014-11-11",
"3555814","k","miasto_woj117","woj12","domena_kat9","33","ipA6","ipB6","nie","mieszkanie","wybory15","c002","2014-11-11",
